Sequence,Step,SourceID,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TotalTime,LSTM_Predicted_Increment,LSTM_Predicted_Cumulative,Increment_MAE_Transformer,Increment_MAE_LSTM,Increment_Improvement_Pct,Cumulative_MAE_Transformer,Cumulative_MAE_LSTM,Cumulative_Improvement_Pct
30,15,MRI_FRR_257,0.0025252528,0.4217172,89.40404,3.0,121.0,,1.6736122,353.1322,2.5782828,1.3263877630233765,48.55538100694864,31.595960000000005,232.1322021484375,-634.68950507735
30,16,MRI_FRR_264,0.007575758,1.2651515,90.66919,1.0,122.0,,5.0208364,358.15305,0.2651515,4.020836353302002,-1416.429797041315,31.33081,236.15304565429688,-653.7406331157633
30,17,MRI_FRR_34,0.007575758,1.2651515,91.93434,0.0,122.0,,5.0208364,363.1739,1.2651515,5.020836353302002,-296.85653088203287,30.065659999999994,241.17388916015625,-702.157308903767
30,18,MRI_FRR_257,0.0025252528,0.4217172,92.35606,6.0,128.0,,1.6736122,364.8475,5.5782828,4.3263877630233765,22.442301365155306,35.64394,236.84750366210938,-564.4818268185542
30,19,MRI_FRR_264,0.03787879,6.325758,98.681816,9.0,137.0,,25.104183,389.9517,2.6742419999999996,16.104183197021484,-502.1961810868832,38.318184,252.95169067382812,-560.1348609679104
30,20,MRI_MPT_1005,0.28030303,46.810608,145.49243,13.0,150.0,,185.77095,575.72266,33.810608,172.7709503173828,-410.9962835255219,4.507569999999987,425.72265625,-9344.615530097175
30,21,MRI_FRR_257,0.022727272,3.7954543,149.28789,2.0,152.0,,15.062508,590.78516,1.7954542999999998,13.062507629394531,-627.5321699580174,2.7121099999999956,438.78515625,-16078.737449808477
30,22,MRI_FRR_264,0.007575758,1.2651515,150.55304,15.0,167.0,,5.0208364,595.80597,13.7348485,9.979163646697998,27.344202983396592,16.44695999999999,428.80596923828125,-2507.205035084183
30,23,MRI_MSR_100,0.09848485,16.44697,167.00002,-167.0,0.0,661.0767211914062,65.270874,661.07684,183.44697,232.2708740234375,-26.614723602923235,167.00002,661.0768432617188,-295.85434975499925
31,1,MRI_MSR_104,0.0036363641,0.6400001,1.2800002,4.0,4.0,,1.8147428,1.8147428,3.3599999,2.1852571964263916,34.96258150405327,2.7199998,2.1852571964263916,19.65965598871031
31,2,MRI_FRR_257,0.08363637,14.720001,16.000002,13.0,17.0,,41.739086,43.55383,1.720001,28.739086151123047,-1570.8761303698689,0.9999980000000015,26.553829193115234,-2555.3882300879795
31,3,MRI_FRR_264,0.09818183,17.280003,33.280006,13.0,30.0,,48.998055,92.55188,4.280003000000001,35.99805450439453,-741.075450283435,3.280006,62.5518798828125,-1807.0660200869295
31,4,MRI_FRR_264,0.010909092,1.9200001,35.200005,45.0,75.0,,5.444228,97.99611,43.0799999,39.555771827697754,8.180659425447779,39.799995,22.996109008789062,42.220824377517985
31,5,MRI_CCS_11,0.01818182,3.2000003,38.400005,15.0,90.0,,9.073713,107.069824,11.7999997,5.926286697387695,49.7772301012203,51.599995,17.06982421875,66.91894210697113
31,6,MRI_CCS_11,0.38909096,68.48001,106.88002,8.0,98.0,,194.17747,301.2473,60.48000999999999,186.17747497558594,-207.833075714746,8.880020000000002,203.247314453125,-2188.815953715475
31,7,MRI_CCS_11,0.010909092,1.9200001,108.80002,27.0,125.0,,5.444228,306.69153,25.0799999,21.555771827697754,14.051946117839684,16.199979999999996,181.6915283203125,-1021.5540285871498
31,8,MRI_FRR_264,0.010909092,1.9200001,110.72002,1.0,126.0,,5.444228,312.13574,0.9200001,4.444228172302246,-383.0682270906542,15.279979999999995,186.1357421875,-1118.1674464724433
31,9,MRI_FRR_264,0.010909092,1.9200001,112.640015,10.0,136.0,,5.444228,317.57996,8.0799999,4.555771827697754,43.616684602957065,23.359984999999995,181.5799560546875,-677.3119548436676
31,10,MRI_MPT_1005,0.10545455,18.560001,131.20001,0.0,136.0,,52.627537,370.2075,18.560001,52.62753677368164,-183.55352337363365,4.799990000000008,234.20748901367188,-4779.332853061599
31,11,MRI_FRR_257,0.0036363641,0.6400001,131.84001,6.0,142.0,,1.8147428,372.02222,5.3599999,4.185257196426392,21.91684189347855,10.159989999999993,230.022216796875,-2164.0004251665127
31,12,MRI_FRR_264,0.01818182,3.2000003,135.04001,1.0,143.0,,9.073713,381.09592,2.2000003,8.073713302612305,-266.9869182568886,7.959990000000005,238.09591674804688,-2891.15849075246
31,13,MRI_FRR_257,0.0036363641,0.6400001,135.68001,1.0,144.0,,1.8147428,382.91064,0.35999990000000004,0.8147428035736084,-126.31750830308795,8.31998999999999,238.91064453125,-2771.5256211996684
31,14,MRI_FRR_264,0.010909092,1.9200001,137.6,1.0,145.0,,5.444228,388.35486,0.9200001,4.444228172302246,-383.0682270906542,7.400000000000006,243.3548583984375,-3188.57916754645
31,15,MRI_FRR_34,0.0036363641,0.6400001,138.24,1.0,146.0,,1.8147428,390.1696,0.35999990000000004,0.8147428035736084,-126.31750830308795,7.759999999999991,244.16958618164062,-3046.515285845888
31,16,MRI_FRR_257,0.0036363641,0.6400001,138.88,5.0,151.0,,1.8147428,391.9843,4.3599999,3.1852571964263916,26.943640608193785,12.120000000000005,240.98431396484375,-1888.3194221521755
31,17,MRI_FRR_264,0.040000003,7.0400004,145.92,25.0,176.0,,19.96217,411.94647,17.9599996,5.037830352783203,71.94971901456388,30.080000000000013,235.94647216796875,-684.3965165158532
31,18,MRI_MSR_100,0.1709091,30.080002,176.0,-176.0,0.0,497.2395324707031,85.29291,497.23938,206.080002,261.29290771484375,-26.79197650378698,176.0,497.2393798828125,-182.5223749334162
32,1,MRI_MSR_104,0.0025839794,0.4909561,0.9819122,3.0,3.0,,1.7163427,1.7163427,2.5090439,1.2836573123931885,48.83878626463298,2.0180878,1.2836573123931885,36.39239519741468
32,2,MRI_FRR_257,0.059431527,11.29199,12.273903,11.0,14.0,,39.47588,41.192223,0.2919900000000002,28.475879669189453,-9652.347569844664,1.7260969999999993,27.192222595214844,-1475.358893226444
32,3,MRI_FRR_264,0.069767445,13.255815,25.529716,24.0,38.0,,46.341255,87.53348,10.744185,22.34125518798828,-107.93810966572413,12.470284,49.533477783203125,-297.2121066625518
32,4,MRI_FRR_264,0.007751938,1.4728682,27.002584,2.0,40.0,,5.149028,92.6825,0.5271318,3.1490278244018555,-497.3890826548228,12.997416000000001,52.68250274658203,-305.33058837681295
32,5,MRI_CCS_11,0.012919896,2.4547803,29.457365,9.0,49.0,,8.581714,101.26421,6.5452197000000005,0.4182863235473633,93.60928520783858,19.542635,52.26421356201172,-167.43688127016503
32,6,MRI_CCS_11,0.2764858,52.532303,81.98967,44.0,93.0,,183.64867,284.91287,8.532302999999999,139.64866638183594,-1536.705428555877,11.010329999999996,191.91287231445312,-1643.025616075569
32,7,MRI_CCS_11,0.007751938,1.4728682,83.46254,1.0,94.0,,5.149028,290.0619,0.47286819999999996,4.1490278244018555,-777.4173912311837,10.537459999999996,196.0618896484375,-1760.6181152615295
32,8,MRI_CCS_11,0.007751938,1.4728682,84.93541,3.0,97.0,,5.149028,295.2109,1.5271318,2.1490278244018555,-40.723140229406226,12.064589999999995,198.21090698242188,-1542.9145705110736
32,9,MRI_CCS_11,0.007751938,1.4728682,86.40828,1.0,98.0,,5.149028,300.35992,0.47286819999999996,4.1490278244018555,-777.4173912311837,11.591719999999995,202.35992431640625,-1645.728194921947
32,10,MRI_FRR_257,0.028423773,5.400517,91.8088,1.0,99.0,,18.87977,319.2397,4.400517,17.879770278930664,-306.31067392605604,7.191199999999995,220.23968505859375,-2962.6277263682546
32,11,MRI_FRR_264,0.007751938,1.4728682,93.28167,12.0,111.0,,5.149028,324.3887,10.5271318,6.8509721755981445,34.920809335757106,17.718329999999995,213.38870239257812,-1104.3386842472073
32,12,MRI_FRR_264,0.028423773,5.400517,98.68219,0.0,111.0,,18.87977,343.26846,5.400517,18.879770278930664,-249.59190534777807,12.317809999999994,232.26846313476562,-1785.6311563075394
32,13,MRI_FRR_257,0.0025839794,0.4909561,99.17315,1.0,112.0,,1.7163427,344.9848,0.5090439,0.7163426876068115,-40.72316505645418,12.826849999999993,232.98480224609375,-1716.383619096613
32,14,MRI_FRR_264,0.007751938,1.4728682,100.64602,1.0,113.0,,5.149028,350.13382,0.47286819999999996,4.1490278244018555,-777.4173912311837,12.353980000000007,237.13381958007812,-1819.493309687064
32,15,MRI_FRR_264,0.007751938,1.4728682,102.11889,9.0,122.0,,5.149028,355.28284,7.5271318,3.8509721755981445,48.83878377686778,19.881110000000007,233.2828369140625,-1073.3893978458066
32,16,MRI_FRR_257,0.0025839794,0.4909561,102.60985,3.0,125.0,,1.7163427,356.99918,2.5090439,1.2836573123931885,48.83878626463298,22.390150000000006,231.99917602539062,-936.1662428585364
32,17,MRI_FRR_264,0.007751938,1.4728682,104.08272,1.0,126.0,,5.149028,362.1482,0.47286819999999996,4.1490278244018555,-777.4173912311837,21.917280000000005,236.148193359375,-977.4520987977291
32,18,MRI_FRR_257,0.0025839794,0.4909561,104.57368,6.0,132.0,,1.7163427,363.86453,5.5090439,4.2836573123931885,22.243180665284072,27.426320000000004,231.86453247070312,-745.4088352746671
32,19,MRI_FRR_264,0.007751938,1.4728682,106.04655,0.0,132.0,,5.149028,369.01355,1.4728682,5.1490278244018555,-249.59189317834793,25.953450000000004,237.0135498046875,-813.225601238708
32,20,MRI_FRR_257,0.0025839794,0.4909561,106.537506,2.0,134.0,,1.7163427,370.7299,1.5090439,0.2836573123931885,81.20284556379119,27.462494000000007,236.72988891601562,-762.0116181582619
32,21,MRI_FRR_264,0.007751938,1.4728682,108.010376,0.0,134.0,,5.149028,375.8789,1.4728682,5.1490278244018555,-249.59189317834793,25.989624000000006,241.87890625,-830.6748964509834
32,22,MRI_FRR_257,0.0025839794,0.4909561,108.501335,2.0,136.0,,1.7163427,377.59525,1.5090439,0.2836573123931885,81.20284556379119,27.498665000000003,241.59524536132812,-778.5708155698762
32,23,MRI_FRR_264,0.007751938,1.4728682,109.974205,1.0,137.0,,5.149028,382.74426,0.47286819999999996,4.1490278244018555,-777.4173912311837,27.025795000000002,245.7442626953125,-809.2952221953599
32,24,MRI_FRR_34,0.012919896,2.4547803,112.428986,0.0,137.0,,8.581714,391.326,2.4547803,8.581713676452637,-249.59192382522534,24.571014000000005,254.32598876953125,-935.065092427733
32,25,MRI_FRR_257,0.0025839794,0.4909561,112.919945,6.0,143.0,,1.7163427,393.04233,5.5090439,4.2836573123931885,22.243180665284072,30.080055,250.04232788085938,-731.2562190489989
32,26,MRI_FRR_264,0.028423773,5.400517,118.320465,23.0,166.0,,18.87977,411.9221,17.599483,4.120229721069336,76.5889161569727,47.679535,245.92208862304688,-415.78122274692254
32,27,MRI_MPT_1005,0.23514211,44.677002,162.99747,4.0,170.0,,156.18718,568.10925,40.677002,152.1871795654297,-274.13568375916617,7.002530000000007,398.1092529296875,-5585.220240822775
32,28,MRI_FRR_257,0.028423773,5.400517,168.39798,4.0,174.0,,18.87977,586.989,1.4005169999999998,14.879770278930664,-962.4483871977752,5.60202000000001,412.989013671875,-7272.144577703653
32,29,MRI_FRR_264,0.028423773,5.400517,173.7985,16.0,190.0,,18.87977,605.8688,10.599483,2.879770278930664,72.83103073111525,16.20150000000001,415.8687744140625,-2466.853528463798
32,30,MRI_MSR_100,0.08527132,16.201551,190.00005,-190.0,0.0,662.50830078125,56.63931,662.50806,206.201551,246.63930892944336,-19.61079232107394,190.00005,662.508056640625,-248.68835910339237
33,1,MRI_MSR_104,0.0025641029,0.47435904,0.9487181,13.0,13.0,,1.7619401,1.7619401,12.52564096,11.238059878349304,10.279562425288425,12.0512819,11.238059878349304,6.748012604789332
33,2,MRI_FRR_257,0.058974363,10.910257,11.858975,13.0,26.0,,40.52462,42.28656,2.0897430000000004,27.524620056152344,-1217.1294296070062,14.141025,16.28656005859375,-15.172415426701736
33,3,MRI_FRR_264,0.06923077,12.807693,24.666668,19.0,45.0,,47.572384,89.85895,6.192307,28.572383880615234,-361.4174310255489,20.333332,44.85894775390625,-120.61779030562356
33,4,MRI_FRR_264,0.007692308,1.423077,26.089745,33.0,78.0,,5.28582,95.14477,31.576923,27.71417999267578,12.232803707075004,51.910255,17.14476776123047,66.97229138783759
33,5,MRI_FRR_264,0.0948718,17.551283,43.64103,1.0,79.0,,65.19177,160.33655,16.551283,64.1917724609375,-287.8356285789899,35.35897,81.3365478515625,-130.03087434832662
33,6,MRI_FRR_264,0.04358975,8.064103,51.70513,34.0,113.0,,29.952982,190.28954,25.935897,4.047018051147461,84.39607447875251,61.29487,77.28953552246094,-26.0946234529267
33,7,MRI_FRR_257,0.23333333,43.166668,94.871796,7.0,120.0,,160.33653,350.62607,36.166668,153.33653259277344,-323.9719638888864,25.128203999999997,230.62606811523438,-817.7976592168483
33,8,MRI_FRR_264,0.0025641029,0.47435904,95.34615,0.0,120.0,,1.7619401,352.388,0.47435904,1.7619401216506958,-271.43597424657406,24.653850000000006,232.38800048828125,-842.6032870658383
33,9,MRI_FRR_257,0.0025641029,0.47435904,95.82051,3.0,123.0,,1.7619401,354.14993,2.52564096,1.2380598783493042,50.98036902484729,27.17949,231.14993286132812,-750.4572118951759
33,10,MRI_FRR_264,0.017948719,3.320513,99.14102,0.0,123.0,,12.33358,366.48352,3.320513,12.333580017089844,-271.43598043705424,23.858980000000003,243.4835205078125,-920.5110214594777
33,11,MRI_FRR_257,0.0025641029,0.47435904,99.61538,2.0,125.0,,1.7619401,368.24545,1.52564096,0.2380598783493042,84.39607452927167,25.384619999999998,243.24545288085938,-858.2394886386301
33,12,MRI_FRR_264,0.007692308,1.423077,101.03846,0.0,125.0,,5.28582,373.53128,1.423077,5.285820007324219,-271.43598043705424,23.96154,248.53128051757812,-937.2091297870593
33,13,MRI_FRR_34,0.017948719,3.320513,104.35897,1.0,126.0,,12.33358,385.86487,2.320513,11.333580017089844,-388.4083828485272,21.64103,259.8648681640625,-1100.797134720771
33,14,MRI_FRR_257,0.0025641029,0.47435904,104.83333,6.0,132.0,,1.7619401,387.6268,5.52564096,4.238059878349304,23.30193168487544,27.166669999999996,255.62680053710938,-840.95743253446
33,15,MRI_FRR_264,0.04358975,8.064103,112.89743,29.0,161.0,,29.952982,417.57977,20.935897,0.9529819488525391,95.4480959241797,48.10257,256.57977294921875,-433.40138156696975
33,16,MRI_MPT_1005,0.20256412,37.47436,150.3718,6.0,167.0,,139.19327,556.7731,31.474359999999997,133.19326782226562,-323.1802261341156,16.628199999999993,389.7730712890625,-2244.0484916531113
33,17,MRI_FRR_257,0.04358975,8.064103,158.4359,2.0,169.0,,29.952982,586.7261,6.064102999999999,27.95298194885254,-360.95823156124726,10.564099999999996,417.72607421875,-3854.2040894988704
33,18,MRI_FRR_264,0.017948719,3.320513,161.75641,16.0,185.0,,12.33358,599.05963,12.679487,3.6664199829101562,71.08384603485807,23.24359000000001,414.05963134765625,-1681.3927682757096
33,19,MRI_MSR_100,0.12564103,23.243591,185.0,-185.0,0.0,685.3946533203125,86.33506,685.3947,208.243591,271.3350601196289,-30.296955991134872,185.0,685.3947143554688,-270.4836293813345
34,1,MRI_MSR_104,0.0034013607,0.6258504,1.2517008,15.0,15.0,,1.8209487,1.8209487,14.374149599999999,13.179051280021667,8.314219298081687,13.7482992,13.179051280021667,4.140497029467706
34,2,MRI_FRR_257,0.07823129,14.394557,15.646257,1.0,16.0,,41.881817,43.702766,13.394557,40.88181686401367,-205.2121609099403,0.3537429999999997,27.70276641845703,-7731.325685160428
34,3,MRI_FRR_264,0.091836736,16.897959,32.544216,2.0,18.0,,49.16561,92.86838,14.897959,47.165611267089844,-216.59109323021926,14.544215999999999,74.86837768554688,-414.76392873666674
34,4,MRI_FRR_257,0.010204081,1.877551,34.42177,12.0,30.0,,5.462846,98.33122,10.122449,6.537154197692871,35.4192429352534,4.421770000000002,68.33122253417969,-1445.3364271361843
34,5,MRI_FRR_264,0.010204081,1.877551,36.29932,9.0,39.0,,5.462846,103.79407,7.122449,3.537154197692871,50.337949802197656,2.7006799999999984,64.7940673828125,-2299.176036509788
34,6,MRI_FRR_264,0.037414964,6.8843536,43.183674,22.0,61.0,,20.030434,123.8245,15.1156464,1.9695663452148438,86.97001574993945,17.816325999999997,62.824501037597656,-252.6232122020986
34,7,MRI_CCS_11,0.07142857,13.142857,56.32653,22.0,83.0,,38.23992,162.06442,8.857143,16.23992156982422,-83.353950250371,26.673470000000002,79.06442260742188,-196.4159616556146
34,8,MRI_CCS_11,0.017006801,3.1292515,59.45578,21.0,104.0,,9.104743,171.16916,17.8707485,11.895256996154785,33.43727602593263,44.54422,67.16915893554688,-50.792086909473035
34,9,MRI_CCS_11,0.017006801,3.1292515,62.58503,10.0,114.0,,9.104743,180.2739,6.8707484999999995,0.8952569961547852,86.97002231773168,51.41497,66.27389526367188,-28.899997926035702
34,10,MRI_FRR_264,0.010204081,1.877551,64.46258,12.0,126.0,,5.462846,185.73674,10.122449,6.537154197692871,35.4192429352534,61.53742,59.73674011230469,2.9261543426671284
34,11,MRI_FRR_257,0.0034013607,0.6258504,65.088425,5.0,131.0,,1.8209487,187.5577,4.3741496,3.1790512800216675,27.321843770005778,65.911575,56.55769348144531,14.19156122206864
34,12,MRI_FRR_264,0.023809524,4.3809524,69.469376,2.0,133.0,,12.74664,200.30434,2.3809524,10.7466402053833,-351.35888501522754,63.530624,67.30433654785156,-5.9399897407769195
34,13,MRI_FRR_34,0.023809524,4.3809524,73.85033,0.0,133.0,,12.74664,213.05098,4.3809524,12.7466402053833,-190.9559164665496,59.14967,80.05097961425781,-35.336308071131775
34,14,MRI_FRR_257,0.0034013607,0.6258504,74.47617,6.0,139.0,,1.8209487,214.87193,5.3741496,4.1790512800216675,22.237905695411467,64.52383,75.87193298339844,-17.587460297069214
34,15,MRI_FRR_264,0.057823133,10.639457,85.11563,17.0,156.0,,30.95613,245.82806,6.360543,13.95612907409668,-119.41725846514488,70.88437,89.82806396484375,-26.72478286093781
34,16,MRI_MPT_1005,0.36394557,66.96599,152.08162,28.0,184.0,,194.8415,440.66956,38.965990000000005,166.8415069580078,-328.17212383929626,31.918380000000013,256.6695556640625,-704.1434297857924
34,17,MRI_MSR_100,0.17346938,31.918365,183.99998,-184.0,0.0,533.5379638671875,92.86838,533.53796,215.918365,276.8683776855469,-28.22826705155297,183.99998,533.5379638671875,-189.96631622850586
35,1,MRI_MSR_104,0.0031746035,0.78095245,1.5619049,7.0,7.0,,1.5522442,1.5522442,6.21904755,5.447755813598633,12.402087782740416,5.4380951,5.447755813598633,-0.17764885352286047
35,2,MRI_FRR_257,0.073015876,17.961906,19.523811,11.0,18.0,,35.701614,37.25386,6.961905999999999,24.701614379882812,-254.81108736433407,1.5238109999999985,19.253860473632812,-1163.5333695342028
35,3,MRI_FRR_264,0.08571429,21.085714,40.609528,31.0,49.0,,41.91059,79.16445,9.914286,10.910591125488281,-10.049186855092545,8.390472000000003,30.164451599121094,-259.50839951698885
35,4,MRI_CCS_11,0.06031746,14.838096,55.447624,6.0,55.0,,29.492638,108.65709,8.838096,23.492637634277344,-165.81107100757157,0.4476239999999976,53.65708923339844,-11887.089439663361
35,5,MRI_MPT_1005,0.11746032,28.895239,84.342865,8.0,63.0,,57.43303,166.09012,20.895239,49.43302917480469,-136.57556237956737,21.342865000000003,103.09011840820312,-383.0191186056938
35,6,MRI_FRR_264,0.015873015,3.9047618,88.24763,47.0,110.0,,7.76122,173.85133,43.0952382,39.23878002166748,8.94868746387975,21.75237,63.85133361816406,-193.53736451781606
35,7,MRI_CCS_11,0.015873015,3.9047618,92.15239,2.0,112.0,,7.76122,181.61255,1.9047618000000002,5.7612199783325195,-202.46406549798084,19.847610000000003,69.612548828125,-250.73517077434002
35,8,MRI_CCS_11,0.015873015,3.9047618,96.05715,2.0,114.0,,7.76122,189.37376,1.9047618000000002,5.7612199783325195,-202.46406549798084,17.942850000000007,75.37376403808594,-320.07687763140143
35,9,MRI_CCS_11,0.015873015,3.9047618,99.961914,16.0,130.0,,7.76122,197.13498,12.0952382,8.23878002166748,31.884102773044354,30.038086000000007,67.13497924804688,-123.49952406437235
35,10,MRI_CCS_11,0.015873015,3.9047618,103.86668,7.0,137.0,,7.76122,204.8962,3.0952382,0.7612199783325195,75.40673999395202,33.13332,67.89619445800781,-104.91817438761892
35,11,MRI_CCS_11,0.015873015,3.9047618,107.77144,12.0,149.0,,7.76122,212.65741,8.0952382,4.2387800216674805,47.63860040996101,41.22856,63.65740966796875,-54.40124435092748
35,12,MRI_CCS_11,0.015873015,3.9047618,111.6762,33.0,182.0,,7.76122,220.41862,29.0952382,25.23878002166748,13.254602529195036,70.3238,38.41862487792969,45.368957766887334
35,13,MRI_CCS_11,0.015873015,3.9047618,115.58096,18.0,200.0,,7.76122,228.17984,14.0952382,10.23878002166748,27.360007142926605,84.41904,28.179840087890625,66.61909435609475
35,14,MRI_FRR_264,0.015873015,3.9047618,119.485725,2.0,202.0,,7.76122,235.94106,1.9047618000000002,5.7612199783325195,-202.46406549798084,82.514275,33.94105529785156,58.86644426330891
35,15,MRI_FRR_264,0.015873015,3.9047618,123.39049,2.0,204.0,,7.76122,243.70227,1.9047618000000002,5.7612199783325195,-202.46406549798084,80.60951,39.7022705078125,50.74741118285857
35,16,MRI_FRR_264,0.015873015,3.9047618,127.29525,1.0,205.0,,7.76122,251.46349,2.9047618,6.7612199783325195,-132.76331912422285,77.70475,46.46348571777344,40.20508949868131
35,17,MRI_FRR_264,0.015873015,3.9047618,131.20001,1.0,206.0,,7.76122,259.2247,2.9047618,6.7612199783325195,-132.76331912422285,74.79999000000001,53.224700927734375,28.84397320409485
35,18,MRI_FRR_257,0.0031746035,0.78095245,131.98096,0.0,206.0,,1.5522442,260.77695,0.78095245,1.5522441864013672,-98.76295751442576,74.01903999999999,54.776947021484375,25.996139612882875
35,19,MRI_FRR_264,0.00952381,2.3428571,134.3238,7.0,213.0,,4.6567326,265.4337,4.6571429,2.3432674407958984,49.684441918329405,78.6762,52.433685302734375,33.35508666822447
35,20,MRI_FRR_264,0.015873015,3.9047618,138.22856,0.0,213.0,,7.76122,273.19492,3.9047618,7.7612199783325195,-98.76295599727797,74.77144000000001,60.194915771484375,19.494775315970422
35,21,MRI_FRR_257,0.0031746035,0.78095245,139.00952,1.0,214.0,,1.5522442,274.74716,0.21904754999999998,0.5522441864013672,-152.11155587057112,74.99047999999999,60.747161865234375,18.99350175484357
35,22,MRI_FRR_264,0.015873015,3.9047618,142.91428,2.0,216.0,,7.76122,282.5084,1.9047618000000002,5.7612199783325195,-202.46406549798084,73.08572000000001,66.50839233398438,8.999470301470156
35,23,MRI_FRR_257,0.028571427,7.028571,149.94284,2.0,218.0,,13.970196,296.47858,5.028571,11.970195770263672,-138.04368617373945,68.05716000000001,78.47857666015625,-15.31274102556768
35,24,MRI_FRR_264,0.015873015,3.9047618,153.8476,1.0,219.0,,7.76122,304.2398,2.9047618,6.7612199783325195,-132.76331912422285,65.1524,85.23980712890625,-30.831415464213517
35,25,MRI_FRR_34,0.015873015,3.9047618,157.75235,0.0,219.0,,7.76122,312.00104,3.9047618,7.7612199783325195,-98.76295599727797,61.24764999999999,93.00103759765625,-51.844254592063955
35,26,MRI_FRR_257,0.0031746035,0.78095245,158.5333,6.0,225.0,,1.5522442,313.55328,5.21904755,4.447755813598633,14.778400254302476,66.4667,88.55328369140625,-33.22954756503068
35,27,MRI_FRR_264,0.04761905,11.714286,170.24757,4.0,229.0,,23.28366,336.83694,7.7142859999999995,19.283660888671875,-149.97337263191793,58.752430000000004,107.83694458007812,-83.54465437442863
35,28,MRI_FRR_257,0.0031746035,0.78095245,171.02853,2.0,231.0,,1.5522442,338.3892,1.21904755,0.4477558135986328,63.27002883532863,59.97147000000001,107.38919067382812,-79.06713087711225
35,29,MRI_FRR_264,0.015873015,3.9047618,174.93329,15.0,246.0,,7.76122,346.15042,11.0952382,7.2387800216674805,34.757777244769024,71.06671,100.15042114257812,-40.92452168192129
35,30,MRI_MSR_100,0.28888887,71.066666,245.99995,-246.0,0.0,487.40460205078125,141.25421,487.40463,317.066666,387.25421142578125,-22.136526148031358,245.99995,487.4046325683594,-98.13200472941533
36,1,MRI_MSR_104,0.0035087722,0.95438606,1.9087721,23.0,23.0,,1.7904122,1.7904122,22.04561394,21.209587812423706,3.7922560462668296,21.0912279,21.209587812423706,-0.5611807571606879
36,2,MRI_FRR_257,0.08070175,21.950876,23.859648,12.0,35.0,,41.179478,42.96989,9.950876000000001,29.17947769165039,-193.2352658363986,11.140352,7.969890594482422,28.459256992216925
36,3,MRI_FRR_264,0.094736844,25.768421,49.628067,37.0,72.0,,48.34113,91.31102,11.231579,11.341129302978516,-0.9753775758378732,22.371933,19.311019897460938,13.681933977448713
36,4,MRI_MPT_1005,0.17894737,48.673687,98.30176,6.0,78.0,,91.31102,182.62204,42.673687,85.31101989746094,-99.91480908940663,20.30176,104.62203979492188,-415.33482710327513
36,5,MRI_FRR_264,0.038596492,10.498246,108.8,63.0,141.0,,19.694534,202.31657,52.501754,43.30546569824219,17.51615441601782,32.2,61.31657409667969,-90.42414315739032
36,6,MRI_CCS_11,0.08070175,21.950876,130.75089,12.0,153.0,,41.179478,243.49605,9.950876000000001,29.17947769165039,-193.2352658363986,22.24911,90.49604797363281,-306.7400807206796
36,7,MRI_CCS_11,0.01754386,4.7719297,135.52281,51.0,204.0,,8.952061,252.4481,46.2280703,42.04793930053711,9.042408589274144,68.47719000000001,48.44810485839844,29.249280149494407
36,8,MRI_FRR_264,0.05964913,16.224564,151.74738,24.0,228.0,,30.43701,282.8851,7.775435999999999,6.437009811401367,17.21351945535443,76.25262000000001,54.885101318359375,28.02201246546103
36,9,MRI_FRR_34,0.15789475,42.947372,194.69475,1.0,229.0,,80.56855,363.45364,41.947372,79.56855010986328,-89.68661519454253,34.30525,134.45364379882812,-291.9331408423729
36,10,MRI_FRR_257,0.0035087722,0.95438606,195.64914,6.0,235.0,,1.7904122,365.24405,5.04561394,4.209587812423706,16.56936375866073,39.35086000000001,130.24404907226562,-230.9814552268123
36,11,MRI_FRR_264,0.038596492,10.498246,206.14738,0.0,235.0,,19.694534,384.9386,10.498246,19.694534301757812,-87.59833120463945,28.85262,149.9385986328125,-419.6706525536069
36,12,MRI_FRR_257,0.0035087722,0.95438606,207.10178,1.0,236.0,,1.7904122,386.729,0.045613939999999964,0.790412187576294,-1632.8303312020284,28.89822000000001,150.72900390625,-421.5857720864813
36,13,MRI_FRR_257,0.0035087722,0.95438606,208.05617,3.0,239.0,,1.7904122,388.5194,2.04561394,1.209587812423706,40.869203676637724,30.94382999999999,149.5194091796875,-383.19619510476736
36,14,MRI_FRR_264,0.01754386,4.7719297,212.8281,1.0,240.0,,8.952061,397.47147,3.7719297000000003,7.952060699462891,-110.82208131988489,27.171899999999994,157.47146606445312,-479.537927286841
36,15,MRI_FRR_34,0.010526316,2.863158,215.69125,0.0,240.0,,5.3712363,402.8427,2.863158,5.371236324310303,-87.59832060648776,24.308750000000003,162.84271240234375,-569.8934021796421
36,16,MRI_FRR_257,0.0035087722,0.95438606,216.64565,6.0,246.0,,1.7904122,404.63312,5.04561394,4.209587812423706,16.56936375866073,29.35435000000001,158.63311767578125,-440.407529636259
36,17,MRI_FRR_264,0.038596492,10.498246,227.14389,26.0,272.0,,19.694534,424.32764,15.501754,6.3054656982421875,59.32417906875449,44.85611,152.32763671875,-239.59172277477916
36,18,MRI_MSR_100,0.16491228,44.85614,272.00003,-272.0,0.0,508.47705078125,84.14937,508.477,316.85614,356.1493682861328,-12.400967923844819,272.00003,508.47698974609375,-86.94004914120553
