Sequence,Step,SourceID,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TotalTime,LSTM_Predicted_Increment,LSTM_Predicted_Cumulative,Increment_MAE_Transformer,Increment_MAE_LSTM,Increment_Improvement_Pct,Cumulative_MAE_Transformer,Cumulative_MAE_LSTM,Cumulative_Improvement_Pct
1,5,MRI_FRR_264,0.16071427,58.982136,131.07143,28.0,91.0,,134.1814,283.27185,30.982135999999997,106.181396484375,-242.71812790562603,40.07142999999999,192.2718505859375,-379.8227829302262
1,6,MRI_CCS_11,0.017857144,6.5535717,137.625,159.0,250.0,,14.909047,298.1809,152.4464283,144.09095287322998,5.4809256733304705,112.375,48.180908203125,57.124887027252505
1,7,MRI_FRR_257,0.41071427,150.73213,288.35712,1.0,251.0,,342.90805,641.089,149.73213,341.9080505371094,-128.34648150474408,37.35712000000001,390.0889892578125,-944.215906520129
1,8,MRI_FRR_264,0.017857144,6.5535717,294.91068,10.0,261.0,,14.909047,655.99805,3.4464283,4.9090471267700195,-42.43868432632182,33.91068000000001,394.998046875,-1064.8190094536585
1,9,MRI_FRR_264,0.017857144,6.5535717,301.46423,0.0,261.0,,14.909047,670.9071,6.5535717,14.90904712677002,-127.49498760759757,40.464229999999986,409.9071044921875,-913.0110087160627
1,10,MRI_FRR_257,0.017857144,6.5535717,308.0178,2.0,263.0,,14.909047,685.81616,4.5535717,12.90904712677002,-183.49278274832085,45.01780000000002,422.816162109375,-839.2199576820165
1,11,MRI_FRR_264,0.017857144,6.5535717,314.57135,18.0,281.0,,14.909047,700.7252,11.446428300000001,3.0909528732299805,72.996354913349,33.571349999999995,419.7252197265625,-1150.2482614686705
1,12,MRI_CCS_11,0.017857144,6.5535717,321.1249,15.0,296.0,,14.909047,715.6343,8.446428300000001,0.09095287322998047,98.92317947895229,25.124900000000025,419.63427734375,-1570.1928260162213
1,13,MRI_FRR_257,0.017857144,6.5535717,327.67847,5.0,301.0,,14.909047,730.54333,1.5535717,9.90904712677002,-537.8236116665887,26.678470000000004,429.5433349609375,-1510.074846724484
1,14,MRI_FRR_264,0.017857144,6.5535717,334.23203,1.0,302.0,,14.909047,745.4524,5.5535717,13.90904712677002,-150.45228328950935,32.23203000000001,443.452392578125,-1275.8127942240214
1,15,MRI_FRR_34,0.017857144,6.5535717,340.78558,0.0,302.0,,14.909047,760.36145,6.5535717,14.90904712677002,-127.49498760759757,38.78557999999998,458.3614501953125,-1081.7831529019618
1,16,MRI_FRR_257,0.017857144,6.5535717,347.33914,6.0,308.0,,14.909047,775.2705,0.5535717,8.90904712677002,-1509.3754660453235,39.339139999999986,467.2705078125,-1087.8005157522512
1,17,MRI_FRR_264,0.017857144,6.5535717,353.8927,37.0,345.0,,14.909047,790.17957,30.4464283,22.09095287322998,27.443203992403998,8.89269999999999,445.1795654296875,-4906.12373553238
1,18,MRI_MPT_1005,0.017857144,6.5535717,360.44626,22.0,367.0,,14.909047,805.0886,15.446428300000001,7.0909528732299805,54.09325226835786,6.553740000000005,438.088623046875,-6584.559092165308
1,19,MRI_MSR_100,0.017857144,6.5535717,366.99982,-367.0,0.0,819.99755859375,14.909047,819.9977,373.5535717,381.90904712677,-2.236754259568494,366.99982,819.9976806640625,-123.4327201206972
2,1,MRI_MSR_104,0.006493507,1.7207793,3.4415586,24.0,24.0,,5.2102513,5.2102513,22.2792207,18.789748668670654,15.662451026975758,20.5584414,18.789748668670654,8.603243295132993
2,2,MRI_FRR_257,0.032467533,8.603896,12.045455,7.0,31.0,,26.051254,31.261505,1.6038960000000007,19.051254272460938,-1087.811072068322,18.954545,0.261505126953125,98.62035661128704
2,3,MRI_FRR_264,0.019480519,5.1623373,17.207792,13.0,44.0,,15.6307535,46.892258,7.8376627,2.630753517150879,66.43446371900032,26.792208,2.8922576904296875,89.20485504431106
2,4,MRI_MPT_1005,0.058441557,15.487013,32.694805,28.0,72.0,,46.892258,93.784515,12.512987,18.892257690429688,-50.981198097861736,39.305195,21.784515380859375,44.57598955848107
2,5,MRI_FRR_264,0.11038962,29.25325,61.948055,8.0,80.0,,88.57427,182.3588,21.25325,80.57427215576172,-279.11506313510506,18.051945000000003,102.35879516601562,-467.02363743084527
2,6,MRI_CCS_11,0.006493507,1.7207793,63.668835,3.0,83.0,,5.2102513,187.56905,1.2792207,2.2102513313293457,-72.78107924061467,19.331165,104.56904602050781,-440.93504463133917
2,7,MRI_FRR_264,0.058441557,15.487013,79.155846,41.0,124.0,,46.892258,234.4613,25.512987000000003,5.8922576904296875,76.90486931056058,44.844154,110.4613037109375,-146.3226393142292
2,8,MRI_FRR_257,0.14935064,39.57792,118.733765,2.0,126.0,,119.83578,354.2971,37.57792,117.83577728271484,-213.5771678760156,7.266234999999995,228.29708862304688,-3041.8896942233087
2,9,MRI_FRR_264,0.006493507,1.7207793,120.454544,11.0,137.0,,5.2102513,359.50735,9.2792207,5.789748668670654,37.60522725070378,16.545456,222.50735473632812,-1244.8245532569674
2,10,MRI_FRR_264,0.097402595,25.811687,146.26624,1.0,138.0,,78.15376,437.66113,24.811687,77.15376281738281,-210.95734367994731,8.26624000000001,299.6611328125,-3525.1201611917822
2,11,MRI_CCS_11,0.006493507,1.7207793,147.98701,17.0,155.0,,5.2102513,442.8714,15.2792207,11.789748668670654,22.838023612875396,7.012990000000002,287.87139892578125,-4004.8311622543474
2,12,MRI_CCS_11,0.006493507,1.7207793,149.7078,17.0,172.0,,5.2102513,448.08167,15.2792207,11.789748668670654,22.838023612875396,22.29220000000001,276.0816650390625,-1138.4675583345852
2,13,MRI_FRR_264,0.006493507,1.7207793,151.42857,40.0,212.0,,5.2102513,453.29193,38.2792207,34.789748668670654,9.115838743627686,60.57142999999999,241.29193115234375,-298.359310903414
2,14,MRI_FRR_257,0.006493507,1.7207793,153.14935,1.0,213.0,,5.2102513,458.5022,0.7207793,4.210251331329346,-484.12489528061434,59.85065,245.502197265625,-310.1913634448832
2,15,MRI_FRR_264,0.006493507,1.7207793,154.87013,8.0,221.0,,5.2102513,463.71246,6.2792207,2.7897486686706543,55.571737291051825,66.12987000000001,242.71246337890625,-267.0239535914802
2,16,MRI_FRR_264,0.006493507,1.7207793,156.59091,0.0,221.0,,5.2102513,468.92273,1.7207793,5.210251331329346,-202.7844030509517,64.40908999999999,247.9227294921875,-284.91885150401527
2,17,MRI_FRR_257,0.006493507,1.7207793,158.31169,1.0,222.0,,5.2102513,474.133,0.7207793,4.210251331329346,-484.12489528061434,63.68831,252.13299560546875,-295.8858314900627
2,18,MRI_FRR_264,0.006493507,1.7207793,160.03247,8.0,230.0,,5.2102513,479.34326,6.2792207,2.7897486686706543,55.571737291051825,69.96753000000001,249.34326171875,-256.3699643516785
2,19,MRI_CCS_11,0.006493507,1.7207793,161.75325,0.0,230.0,,5.2102513,484.55353,1.7207793,5.210251331329346,-202.7844030509517,68.24674999999999,254.55352783203125,-272.98996337852174
2,20,MRI_FRR_257,0.006493507,1.7207793,163.47403,3.0,233.0,,5.2102513,489.7638,1.2792207,2.2102513313293457,-72.78107924061467,69.52597,256.7637939453125,-269.3063094917086
2,21,MRI_FRR_264,0.058441557,15.487013,178.96104,0.0,233.0,,46.892258,536.65607,15.487013,46.89225769042969,-202.78438902601613,54.03896,303.65606689453125,-461.92063447285295
2,22,MRI_FRR_257,0.006493507,1.7207793,180.68182,1.0,234.0,,5.2102513,541.86633,0.7207793,4.210251331329346,-484.12489528061434,53.31818000000001,307.8663330078125,-477.4134319810099
2,23,MRI_FRR_264,0.006493507,1.7207793,182.4026,1.0,235.0,,5.2102513,547.0766,0.7207793,4.210251331329346,-484.12489528061434,52.59739999999999,312.07659912109375,-493.3308473823683
2,24,MRI_FRR_34,0.006493507,1.7207793,184.12338,0.0,235.0,,5.2102513,552.28687,1.7207793,5.210251331329346,-202.7844030509517,50.87662,317.286865234375,-523.6398275561054
2,25,MRI_FRR_257,0.006493507,1.7207793,185.84416,6.0,241.0,,5.2102513,557.49713,4.2792207,0.7897486686706543,81.54456794736821,55.15584000000001,316.49713134765625,-473.82342712513525
2,26,MRI_FRR_264,0.006493507,1.7207793,187.56494,24.0,265.0,,5.2102513,562.7074,22.2792207,18.789748668670654,15.662451026975758,77.43506,297.7073974609375,-284.4607306573244
2,27,MRI_MSR_100,0.2922078,77.43507,265.0,-265.0,0.0,797.16845703125,234.46132,797.1687,342.43507,499.46131896972656,-45.85577317467121,265.0,797.168701171875,-200.81837780070754
3,1,MRI_MSR_104,0.007936508,2.5396826,5.0793653,13.0,13.0,,5.206218,5.206218,10.460317400000001,7.7937822341918945,25.491914478695517,7.9206347,7.7937822341918945,1.6015442021092754
3,2,MRI_FRR_257,0.039682537,12.698412,17.777777,7.0,20.0,,26.031084,31.2373,5.698411999999999,19.031084060668945,-233.9717110779099,2.2222229999999996,11.237300872802734,-405.67836228869635
3,3,MRI_FRR_264,0.023809524,7.6190476,25.396824,8.0,28.0,,15.618652,46.855953,0.38095239999999997,7.61865234375,-1899.8961402395682,2.6031760000000013,18.855953216552734,-624.3441556219298
3,4,MRI_CCS_11,0.007936508,2.5396826,27.936506,5.0,33.0,,5.206218,52.062172,2.4603174,0.20621776580810547,91.6182454423114,5.063493999999999,19.062171936035156,-276.46281275410144
3,5,MRI_CCS_11,0.007936508,2.5396826,30.476189,0.0,33.0,,5.206218,57.26839,2.5396826,5.2062177658081055,-104.99481966006718,2.5238109999999985,24.268390655517578,-861.5771805225348
3,6,MRI_FRR_264,0.007936508,2.5396826,33.015873,121.0,154.0,,5.206218,62.47461,118.4603174,115.7937822341919,2.250994446354657,120.984127,91.525390625,24.34925729967866
3,7,MRI_MPT_1005,0.75396824,241.26984,274.2857,91.0,245.0,,494.59064,557.06525,150.26984,403.59063720703125,-168.57727219715633,29.28570000000002,312.06524658203125,-965.5891666650654
3,8,MRI_FRR_257,0.007936508,2.5396826,276.82538,1.0,246.0,,5.206218,562.2715,1.5396826,4.2062177658081055,-173.18732872658987,30.825379999999996,316.271484375,-926.0100098522713
3,9,MRI_FRR_264,0.007936508,2.5396826,279.36505,8.0,254.0,,5.206218,567.4777,5.4603174,2.7937822341918945,48.83480154117241,25.365049999999997,313.47772216796875,-1135.864790993784
3,10,MRI_FRR_264,0.007936508,2.5396826,281.90472,0.0,254.0,,5.206218,572.68396,2.5396826,5.2062177658081055,-104.99481966006718,27.904719999999998,318.6839599609375,-1042.043209754255
3,11,MRI_FRR_257,0.007936508,2.5396826,284.4444,1.0,255.0,,5.206218,577.8902,1.5396826,4.2062177658081055,-173.18732872658987,29.444399999999973,322.89019775390625,-996.6098740470396
3,12,MRI_FRR_264,0.007936508,2.5396826,286.98407,16.0,271.0,,5.206218,583.09644,13.460317400000001,10.793782234191895,19.810343891356574,15.984069999999974,312.096435546875,-1852.5467265025459
3,13,MRI_CCS_11,0.007936508,2.5396826,289.52374,3.0,274.0,,5.206218,588.3027,0.4603174000000001,2.2062177658081055,-379.28185330558983,15.523739999999975,314.30267333984375,-1924.6581902289286
3,14,MRI_FRR_257,0.007936508,2.5396826,292.06342,3.0,277.0,,5.206218,593.5089,0.4603174000000001,2.2062177658081055,-379.28185330558983,15.063420000000008,316.5089111328125,-2001.1756369590196
3,15,MRI_FRR_264,0.007936508,2.5396826,294.6031,1.0,278.0,,5.206218,598.71515,1.5396826,4.2062177658081055,-173.18732872658987,16.603099999999984,320.71514892578125,-1831.6582380747063
3,16,MRI_FRR_257,0.007936508,2.5396826,297.14276,0.0,278.0,,5.206218,603.9214,2.5396826,5.2062177658081055,-104.99481966006718,19.14276000000001,325.92138671875,-1602.5830482059525
3,17,MRI_FRR_264,0.007936508,2.5396826,299.68243,2.0,280.0,,5.206218,609.1276,0.5396825999999999,3.2062177658081055,-494.09322550108266,19.68243000000001,329.12762451171875,-1572.1899913360219
3,18,MRI_FRR_34,0.007936508,2.5396826,302.2221,0.0,280.0,,5.206218,614.33386,2.5396826,5.2062177658081055,-104.99481966006718,22.22210000000001,334.3338623046875,-1404.5106551796964
3,19,MRI_FRR_257,0.007936508,2.5396826,304.76178,6.0,286.0,,5.206218,619.5401,3.4603174,0.7937822341918945,77.06042127257186,18.761779999999987,333.54010009765625,-1677.763624227853
3,20,MRI_FRR_264,0.007936508,2.5396826,307.30145,34.0,320.0,,5.206218,624.74634,31.4603174,28.793782234191895,8.475868605852357,12.698550000000012,304.746337890625,-2299.8514624947315
3,21,MRI_MSR_100,0.039682537,12.698412,319.99988,-320.0,0.0,650.7771606445312,26.031084,650.7774,332.698412,346.03108406066895,-4.007434835808271,319.99988,650.7774047851562,-103.36801525836702
4,1,MRI_MSR_104,0.007936508,15.317461,30.634922,54.0,54.0,,6.880283,6.880283,38.682539,47.11971712112427,-21.81133487934768,23.365078,47.11971712112427,-101.66727935222073
4,2,MRI_FRR_257,0.039682537,76.587296,107.22221,7.0,61.0,,34.401413,41.281696,69.587296,27.401412963867188,60.62296634738158,46.222210000000004,19.718303680419922,57.34019710347056
4,3,MRI_FRR_264,0.023809524,45.95238,153.17459,31.0,92.0,,20.64085,61.922546,14.952379999999998,10.359149932861328,30.719056545771778,61.174589999999995,30.07745361328125,50.83342019410142
4,4,MRI_FRR_264,0.023809524,45.95238,199.12697,9.0,101.0,,20.64085,82.5634,36.95238,11.640850067138672,68.49769874866335,98.12697,18.436599731445312,81.21148576029066
4,5,MRI_CCS_11,0.11904761,229.76189,428.88885,1680.0,1781.0,,103.20424,185.76764,1450.23811,1576.7957611083984,-8.72668082818472,1352.11115,1595.2323608398438,-17.980859845719326
4,6,MRI_CCS_11,0.24603173,474.84125,903.7301,12.0,1793.0,,213.28876,399.0564,462.84125,201.28875732421875,56.51019494822064,889.2699,1393.943603515625,-56.75146583906921
4,7,MRI_FRR_257,0.18253969,352.3016,1256.0317,1.0,1794.0,,158.24652,557.3029,351.3016,157.24652099609375,55.23888277306629,537.9683,1236.6970825195312,-129.8828913375623
4,8,MRI_FRR_264,0.007936508,15.317461,1271.3492,8.0,1802.0,,6.880283,564.1832,7.317461,1.1197171211242676,84.69801040109039,530.6507999999999,1237.8167724609375,-133.26390395735535
4,9,MRI_FRR_264,0.023809524,45.95238,1317.3016,1.0,1803.0,,20.64085,584.8241,44.95238,19.640850067138672,56.30743006902266,485.6984,1218.1759033203125,-150.80912420553835
4,10,MRI_FRR_257,0.007936508,15.317461,1332.6191,0.0,1803.0,,6.880283,591.7044,15.317461,6.880282878875732,55.082093051350135,470.3809000000001,1211.2955932617188,-157.51377091665893
4,11,MRI_FRR_264,0.007936508,15.317461,1347.9366,1.0,1804.0,,6.880283,598.5847,14.317461,5.880282878875732,58.92929005446055,456.0634,1205.415283203125,-164.3087086582973
4,12,MRI_FRR_264,0.007936508,15.317461,1363.2542,9.0,1813.0,,6.880283,605.465,6.317461,2.1197171211242676,66.44669241133,449.7457999999999,1207.5349731445312,-168.49277372785505
4,13,MRI_CCS_11,0.023809524,45.95238,1409.2065,1.0,1814.0,,20.64085,626.1059,44.95238,19.640850067138672,56.30743006902266,404.7935,1187.8941040039062,-193.45681291915662
4,14,MRI_FRR_257,0.007936508,15.317461,1424.524,3.0,1817.0,,6.880283,632.9862,12.317461,3.8802828788757324,68.49770517742469,392.4760000000001,1184.0137939453125,-201.67801188997854
4,15,MRI_FRR_264,0.007936508,15.317461,1439.8416,0.0,1817.0,,6.880283,639.8665,15.317461,6.880282878875732,55.082093051350135,377.15840000000003,1177.1334838867188,-212.10586424343688
4,16,MRI_FRR_257,0.007936508,15.317461,1455.159,1.0,1818.0,,6.880283,646.7468,14.317461,5.880282878875732,58.92929005446055,362.8409999999999,1171.253173828125,-222.80066856505337
4,17,MRI_FRR_264,0.007936508,15.317461,1470.4766,6.0,1824.0,,6.880283,653.62714,9.317461,0.8802828788757324,90.55233095286653,353.52340000000004,1170.3728637695312,-231.05951791862464
4,18,MRI_FRR_34,0.007936508,15.317461,1485.7941,0.0,1824.0,,6.880283,660.50745,15.317461,6.880282878875732,55.082093051350135,338.20589999999993,1163.4925537109375,-244.0189995830758
4,19,MRI_FRR_257,0.007936508,15.317461,1501.1116,6.0,1830.0,,6.880283,667.38776,9.317461,0.8802828788757324,90.55233095286653,328.88840000000005,1162.6122436523438,-253.49749144461876
4,20,MRI_FRR_264,0.007936508,15.317461,1516.4291,33.0,1863.0,,6.880283,674.26807,17.682539,26.119717121124268,-47.714743460338305,346.57089999999994,1188.73193359375,-242.99819563435653
4,21,MRI_MPT_1005,0.08730158,168.49205,1684.9211,21.0,1884.0,,75.68311,749.9512,147.49205,54.68311309814453,62.924704688731005,199.07889999999998,1134.048828125,-469.64792759302975
4,22,MRI_FRR_257,0.007936508,15.317461,1700.2386,4.0,1888.0,,6.880283,756.8315,11.317461,2.8802828788757324,74.55009671448629,187.7614000000001,1131.1685180664062,-502.4499807023199
4,23,MRI_FRR_264,0.007936508,15.317461,1715.5562,0.0,1888.0,,6.880283,763.7118,15.317461,6.880282878875732,55.082093051350135,172.4438,1124.2882080078125,-551.9736911433246
4,24,MRI_FRR_257,0.007936508,15.317461,1730.8737,2.0,1890.0,,6.880283,770.5921,13.317461,4.880282878875732,63.35425439672222,159.1262999999999,1119.4078979492188,-603.4713293460726
4,25,MRI_FRR_264,0.007936508,15.317461,1746.1912,0.0,1890.0,,6.880283,777.4724,15.317461,6.880282878875732,55.082093051350135,143.80880000000002,1112.527587890625,-673.6157925597215
4,26,MRI_FRR_34,0.007936508,15.317461,1761.5087,0.0,1890.0,,6.880283,784.3527,15.317461,6.880282878875732,55.082093051350135,128.4912999999999,1105.6472778320312,-760.4841556058909
4,27,MRI_FRR_257,0.007936508,15.317461,1776.8262,6.0,1896.0,,6.880283,791.23303,9.317461,0.8802828788757324,90.55233095286653,119.17380000000003,1104.7669677734375,-827.0216841062693
4,28,MRI_FRR_264,0.007936508,15.317461,1792.1437,34.0,1930.0,,6.880283,798.11334,18.682539,27.119717121124268,-45.16076814358193,137.85629999999992,1131.8866577148438,-721.0626991402239
4,29,MRI_MSR_100,0.07142857,137.85713,1930.0009,-1930.0,0.0,860.0353393554688,61.922543,860.0359,2067.85713,1991.9225425720215,3.6721389658084544,1930.0009,860.035888671875,55.438575771033314
5,1,MRI_MSR_104,0.0019960082,0.0,0.0,0.0,0.0,,0.17486553,0.17486553,0.0,0.17486552894115448,0.0,0.0,0.17486552894115448,0.0
5,2,MRI_MSR_100,0.99600804,0.0,0.0,0.0,0.0,87.4327621459961,87.2579,87.43276,0.0,87.25789642333984,0.0,0.0,87.4327621459961,0.0
6,1,MRI_MSR_104,0.00952381,2.2952383,4.5904765,18.0,18.0,,7.1819286,7.1819286,15.7047617,10.818071365356445,31.115978885840434,13.409523499999999,10.818071365356445,19.325460256984925
6,2,MRI_FRR_257,0.047619045,11.47619,16.066666,9.0,27.0,,35.909637,43.091568,2.476190000000001,26.909637451171875,-986.7355675926268,10.933333999999999,16.091567993164062,-47.17896657290507
6,3,MRI_FRR_264,0.028571427,6.885714,22.95238,4.0,31.0,,21.545782,64.63735,2.885714,17.5457820892334,-508.0222118073169,8.047619999999998,33.637351989746094,-317.9788805851432
6,4,MRI_MPT_1005,0.08571428,20.65714,43.60952,17.0,48.0,,64.63735,129.2747,3.6571399999999983,47.637351989746094,-1202.584861114043,4.390479999999997,81.27470397949219,-1751.157595057767
6,5,MRI_CCS_11,0.06666666,16.066666,59.676186,3.0,51.0,,50.273495,179.5482,13.066666000000001,47.273494720458984,-261.7869678497865,8.676186000000001,128.54820251464844,-1381.6211007307636
6,6,MRI_FRR_264,0.08571428,20.65714,80.33333,6.0,57.0,,64.63735,244.18555,14.657139999999998,58.637351989746094,-300.0599843471926,23.333330000000004,187.185546875,-702.2238869248409
6,7,MRI_FRR_264,0.08571428,20.65714,100.99047,51.0,108.0,,64.63735,308.8229,30.34286,13.637351989746094,55.05581217543075,7.009529999999998,200.82290649414062,-2764.9981738310657
6,8,MRI_FRR_264,0.14285713,34.42857,135.41904,57.0,165.0,,107.72891,416.55182,22.57143,50.728912353515625,-124.74833164542798,29.580960000000005,251.55181884765625,-750.3842297466215
6,9,MRI_FRR_257,0.00952381,2.2952383,137.71428,2.0,167.0,,7.1819286,423.73373,0.29523829999999984,5.181928634643555,-1655.1681589561915,29.285719999999998,256.7337341308594,-776.6516040270118
6,10,MRI_FRR_264,0.00952381,2.2952383,140.00952,12.0,179.0,,7.1819286,430.91565,9.7047617,4.818071365356445,50.353532479252486,38.99047999999999,251.9156494140625,-546.0952761137144
6,11,MRI_FRR_264,0.00952381,2.2952383,142.30476,0.0,179.0,,7.1819286,438.09756,2.2952383,7.181928634643555,-212.90557649911798,36.69524000000001,259.0975646972656,-606.079493409133
6,12,MRI_FRR_257,0.00952381,2.2952383,144.6,1.0,180.0,,7.1819286,445.27948,1.2952382999999998,6.181928634643555,-377.28117942802925,35.400000000000006,265.27947998046875,-649.3770620917195
6,13,MRI_FRR_264,0.00952381,2.2952383,146.89525,20.0,200.0,,7.1819286,452.4614,17.7047617,12.818071365356445,27.600994678417806,53.104749999999996,252.46139526367188,-375.4026622169804
6,14,MRI_CCS_11,0.00952381,2.2952383,149.19049,11.0,211.0,,7.1819286,459.6433,8.7047617,3.8180713653564453,56.13812879729442,61.80950999999999,248.643310546875,-302.2735506993585
6,15,MRI_FRR_257,0.00952381,2.2952383,151.48573,3.0,214.0,,7.1819286,466.82523,0.7047617000000002,4.181928634643555,-493.38193812795924,62.51427000000001,252.82522583007812,-304.42802232206833
6,16,MRI_FRR_264,0.00952381,2.2952383,153.78098,0.0,214.0,,7.1819286,474.00714,2.2952383,7.181928634643555,-212.90557649911798,60.21902,260.00714111328125,-331.76913392692416
6,17,MRI_FRR_257,0.00952381,2.2952383,156.07622,2.0,216.0,,7.1819286,481.18906,0.29523829999999984,5.181928634643555,-1655.1681589561915,59.923779999999994,265.1890563964844,-342.54393897795563
6,18,MRI_FRR_264,0.00952381,2.2952383,158.37146,2.0,218.0,,7.1819286,488.37097,0.29523829999999984,5.181928634643555,-1655.1681589561915,59.62853999999999,270.3709716796875,-353.4254430507398
6,19,MRI_FRR_34,0.00952381,2.2952383,160.6667,0.0,218.0,,7.1819286,495.5529,2.2952383,7.181928634643555,-212.90557649911798,57.33330000000001,277.5528869628906,-384.1041540655964
