SeqOrder,sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to,Position_encoded,Direction_encoded,true_total_time
27,1,27.0,-1864050,10,7,0,0,229.00000000000003
27,5,38.0,-1864050,10,7,0,0,229.00000000000003
27,5,133.0,-1864050,10,7,0,0,229.00000000000003
27,1,166.0,-1864050,10,7,0,0,229.00000000000003
27,4,172.0,250,10,7,0,0,229.00000000000003
27,5,179.0,250,10,7,0,0,229.00000000000003
27,7,200.0,250,10,7,0,0,229.00000000000003
27,15,213.0,250,10,7,0,0,229.00000000000003
27,9,214.0,250,10,7,0,0,229.00000000000003
27,10,229.00000000000003,250,10,7,0,0,229.00000000000003
28,11,0.0,250,7,7,0,0,213.0
28,6,22.0,250,7,7,0,0,213.0
28,4,25.0,-1040350,7,7,0,0,213.0
28,5,32.0,-1040350,7,7,0,0,213.0
28,5,39.0,-1040350,7,7,0,0,213.0
28,4,112.0,600,7,7,0,0,213.0
28,5,114.0,600,7,7,0,0,213.0
28,5,122.0,600,7,7,0,0,213.0
28,4,122.0,-1800,7,7,0,0,213.0
28,1,146.0,-1800,7,7,0,0,213.0
28,4,152.0,200,7,7,0,0,213.0
28,5,158.0,200,7,7,0,0,213.0
28,7,171.0,200,7,7,0,0,213.0
28,15,192.0,200,7,7,0,0,213.0
28,9,192.0,200,7,7,0,0,213.0
28,2,213.0,200,7,7,0,0,213.0
28,10,213.0,200,7,7,0,0,213.0
29,11,0.0,200,7,7,0,0,224.0
29,6,4.0,200,7,7,0,0,224.0
29,4,9.0,-1040000,7,7,0,0,224.0
29,5,16.0,-1040000,7,7,0,0,224.0
29,5,28.0,-1040000,7,7,0,0,224.0
29,4,105.0,250,7,7,0,0,224.0
29,5,107.0,250,7,7,0,0,224.0
29,5,114.0,250,7,7,0,0,224.0
29,4,114.0,-750,7,7,0,0,224.0
29,5,115.0,-750,7,7,0,0,224.0
29,1,135.0,-750,7,7,0,0,224.0
29,4,160.0,-50,7,7,0,0,224.0
29,5,166.0,-50,7,7,0,0,224.0
29,7,167.0,-50,7,7,0,0,224.0
29,15,182.0,-50,7,7,0,0,224.0
29,9,183.0,-50,7,7,0,0,224.0
29,10,224.0,-50,7,7,0,0,224.0
30,11,0.0,-50,7,7,0,0,1531.0
30,6,22.0,-50,7,7,0,0,1531.0
30,4,27.0,-1039950,7,7,0,0,1531.0
30,5,33.0,-1039950,7,7,0,0,1531.0
30,5,44.0,-1039950,7,7,0,0,1531.0
30,4,1451.0,1500,7,7,0,0,1531.0
30,5,1452.0,1500,7,7,0,0,1531.0
30,5,1461.0,1500,7,7,0,0,1531.0
30,4,1461.0,-2850,7,7,0,0,1531.0
30,5,1462.0,-2850,7,7,0,0,1531.0
30,1,1482.0,-2850,7,7,0,0,1531.0
30,4,1499.0,100,7,7,0,0,1531.0
30,7,1506.0,100,7,7,0,0,1531.0
30,5,1506.0,100,7,7,0,0,1531.0
30,15,1512.0,100,7,7,0,0,1531.0
30,9,1513.0,100,7,7,0,0,1531.0
30,2,1531.0,100,7,7,0,0,1531.0
30,10,1531.0,100,7,7,0,0,1531.0
31,11,0.0,100,7,6,0,0,280.0
31,6,10.0,100,7,6,0,0,280.0
31,4,16.0,-1040050,7,6,0,0,280.0
31,5,22.0,-1040050,7,6,0,0,280.0
31,5,34.0,-1040050,7,6,0,0,280.0
31,1,82.0,-1040050,7,6,0,0,280.0
31,4,155.0,1400,7,6,0,0,280.0
31,5,157.0,1400,7,6,0,0,280.0
31,5,167.0,1400,7,6,0,0,280.0
31,1,187.0,1400,7,6,0,0,280.0
31,4,215.0,0,7,6,0,0,280.0
31,7,222.0,0,7,6,0,0,280.0
31,5,224.0,0,7,6,0,0,280.0
31,15,263.0,0,7,6,0,0,280.0
31,9,263.0,0,7,6,0,0,280.0
31,2,280.0,0,7,6,0,0,280.0
31,10,280.0,0,7,6,0,0,280.0
32,11,0.0,0,6,6,0,0,179.0
32,6,12.0,0,6,6,0,0,179.0
32,4,17.0,-1495050,6,6,0,0,179.0
32,5,26.0,-1495050,6,6,0,0,179.0
32,5,32.0,-1495050,6,6,0,0,179.0
32,5,37.0,-1495050,6,6,0,0,179.0
32,4,89.0,500,6,6,0,0,179.0
32,5,90.0,500,6,6,0,0,179.0
32,5,100.0,500,6,6,0,0,179.0
32,4,100.0,-650,6,6,0,0,179.0
32,5,101.0,-650,6,6,0,0,179.0
32,1,109.0,-650,6,6,0,0,179.0
32,4,126.0,150,6,6,0,0,179.0
32,7,133.0,150,6,6,0,0,179.0
32,5,135.0,150,6,6,0,0,179.0
32,15,164.0,150,6,6,0,0,179.0
32,9,164.0,150,6,6,0,0,179.0
32,10,179.0,150,6,6,0,0,179.0
33,11,0.0,150,6,6,0,0,186.0
33,6,24.0,150,6,6,0,0,186.0
33,4,29.000000000000004,-1495050,6,6,0,0,186.0
33,5,37.0,-1495050,6,6,0,0,186.0
33,5,41.0,-1495050,6,6,0,0,186.0
33,5,47.0,-1495050,6,6,0,0,186.0
33,15,92.0,-1495050,6,6,0,0,186.0
33,9,93.0,-1495050,6,6,0,0,186.0
33,4,124.0,350,6,6,0,0,186.0
33,5,126.0,350,6,6,0,0,186.0
33,5,134.0,350,6,6,0,0,186.0
33,1,139.0,350,6,6,0,0,186.0
33,4,158.0,-100,6,6,0,0,186.0
33,7,166.0,-100,6,6,0,0,186.0
33,5,167.0,-100,6,6,0,0,186.0
33,10,186.0,-100,6,6,0,0,186.0
34,11,0.0,-100,6,6,0,0,232.00000000000003
34,6,10.0,-100,6,6,0,0,232.00000000000003
34,4,15.000000000000002,-1495150,6,6,0,0,232.00000000000003
34,5,24.0,-1495150,6,6,0,0,232.00000000000003
34,5,32.0,-1495150,6,6,0,0,232.00000000000003
34,5,36.0,-1495150,6,6,0,0,232.00000000000003
34,4,145.0,1750,6,6,0,0,232.00000000000003
34,5,146.0,1750,6,6,0,0,232.00000000000003
34,5,154.0,1750,6,6,0,0,232.00000000000003
34,4,154.0,-300,6,6,0,0,232.00000000000003
34,5,156.0,-300,6,6,0,0,232.00000000000003
34,1,172.0,-300,6,6,0,0,232.00000000000003
34,4,196.0,200,6,6,0,0,232.00000000000003
34,7,203.0,200,6,6,0,0,232.00000000000003
34,5,205.0,200,6,6,0,0,232.00000000000003
34,15,216.0,200,6,6,0,0,232.00000000000003
34,9,217.0,200,6,6,0,0,232.00000000000003
34,10,232.00000000000003,200,6,6,0,0,232.00000000000003
35,11,0.0,200,6,6,0,0,1068.0
35,6,22.0,200,6,6,0,0,1068.0
35,4,27.0,-1495100,6,6,0,0,1068.0
35,5,36.0,-1495100,6,6,0,0,1068.0
35,5,37.0,-1495100,6,6,0,0,1068.0
35,5,40.0,-1495100,6,6,0,0,1068.0
35,5,45.0,-1495100,6,6,0,0,1068.0
35,4,992.0,500,6,6,0,0,1068.0
35,5,993.0,500,6,6,0,0,1068.0
35,5,1001.0,500,6,6,0,0,1068.0
35,4,1001.0,250,6,6,0,0,1068.0
35,5,1002.0,250,6,6,0,0,1068.0
35,1,1029.0,250,6,6,0,0,1068.0
35,4,1030.0,-150,6,6,0,0,1068.0
35,7,1037.0,-150,6,6,0,0,1068.0
35,5,1039.0,-150,6,6,0,0,1068.0
35,15,1053.0,-150,6,6,0,0,1068.0
35,9,1053.0,-150,6,6,0,0,1068.0
35,2,1068.0,-150,6,6,0,0,1068.0
35,10,1068.0,-150,6,6,0,0,1068.0
36,11,0.0,-150,9,9,0,0,375.0
36,4,90.0,-1294150,9,9,0,0,375.0
36,5,98.0,-1294150,9,9,0,0,375.0
36,6,126.0,-1294150,9,9,0,0,375.0
36,5,148.0,-1294150,9,9,0,0,375.0
36,1,192.0,-1294150,9,9,0,0,375.0
36,1,201.0,-1294150,9,9,0,0,375.0
36,4,246.00000000000003,250,9,9,0,0,375.0
36,5,248.00000000000003,250,9,9,0,0,375.0
36,5,258.0,250,9,9,0,0,375.0
36,4,310.0,150,9,9,0,0,375.0
36,5,317.0,150,9,9,0,0,375.0
36,7,320.0,150,9,9,0,0,375.0
36,15,353.0,150,9,9,0,0,375.0
36,9,354.0,150,9,9,0,0,375.0
36,4,360.0,-1182200,9,9,0,0,375.0
36,5,362.0,-1182200,9,9,0,0,375.0
36,2,375.0,-1182200,9,9,0,0,375.0
36,10,375.0,-1182200,9,9,0,0,375.0
37,11,0.0,-1182200,9,9,0,0,312.0
37,6,83.0,-1182200,9,9,0,0,312.0
37,4,90.0,-1266050,9,9,0,0,312.0
37,5,98.0,-1266050,9,9,0,0,312.0
37,5,116.0,-1266050,9,9,0,0,312.0
37,1,135.0,-1266050,9,9,0,0,312.0
37,1,140.0,-1266050,9,9,0,0,312.0
37,4,201.0,500,9,9,0,0,312.0
37,5,202.0,500,9,9,0,0,312.0
37,5,215.0,500,9,9,0,0,312.0
37,4,241.00000000000003,100,9,9,0,0,312.0
37,5,248.00000000000003,100,9,9,0,0,312.0
37,7,253.00000000000003,100,9,9,0,0,312.0
37,15,291.0,100,9,9,0,0,312.0
37,9,292.0,100,9,9,0,0,312.0
37,4,297.0,-1182150,9,9,0,0,312.0
37,5,299.0,-1182150,9,9,0,0,312.0
37,2,312.0,-1182150,9,9,0,0,312.0
37,10,312.0,-1182150,9,9,0,0,312.0
39,11,0.0,-1707150,8,7,0,0,339.0
39,4,6.0,-1663150,8,7,0,0,339.0
39,6,10.0,-1663150,8,7,0,0,339.0
39,5,16.0,-1663150,8,7,0,0,339.0
39,1,23.0,-1663150,8,7,0,0,339.0
39,5,49.0,-1663150,8,7,0,0,339.0
39,1,77.0,-1663150,8,7,0,0,339.0
39,1,183.0,-1663150,8,7,0,0,339.0
39,1,191.0,-1663150,8,7,0,0,339.0
39,4,192.0,250,8,7,0,0,339.0
39,5,194.0,250,8,7,0,0,339.0
39,5,206.0,250,8,7,0,0,339.0
39,4,232.00000000000003,-50,8,7,0,0,339.0
39,5,239.00000000000003,-50,8,7,0,0,339.0
39,7,243.00000000000003,-50,8,7,0,0,339.0
39,15,322.0,-50,8,7,0,0,339.0
39,9,323.0,-50,8,7,0,0,339.0
39,10,339.0,-50,8,7,0,0,339.0
40,11,0.0,-50,7,7,0,0,174.0
40,6,37.0,-50,7,7,0,0,174.0
40,4,42.0,-1039850,7,7,0,0,174.0
40,5,49.0,-1039850,7,7,0,0,174.0
40,5,65.0,-1039850,7,7,0,0,174.0
40,4,105.0,500,7,7,0,0,174.0
40,5,105.0,500,7,7,0,0,174.0
40,5,115.0,500,7,7,0,0,174.0
40,4,116.0,550,7,7,0,0,174.0
40,5,116.0,550,7,7,0,0,174.0
40,5,117.0,550,7,7,0,0,174.0
40,1,126.0,550,7,7,0,0,174.0
40,4,137.0,50,7,7,0,0,174.0
40,5,143.0,50,7,7,0,0,174.0
40,15,158.0,50,7,7,0,0,174.0
40,9,159.0,50,7,7,0,0,174.0
40,7,160.0,50,7,7,0,0,174.0
40,2,174.0,50,7,7,0,0,174.0
40,10,174.0,50,7,7,0,0,174.0
41,11,0.0,50,7,7,0,0,308.0
41,4,113.0,-1040100,7,7,0,0,308.0
41,6,115.0,-1040100,7,7,0,0,308.0
41,5,119.0,-1040100,7,7,0,0,308.0
41,5,150.0,-1040100,7,7,0,0,308.0
41,5,174.0,-1040100,7,7,0,0,308.0
41,4,194.0,600,7,7,0,0,308.0
41,5,195.0,600,7,7,0,0,308.0
41,5,206.0,600,7,7,0,0,308.0
41,4,206.0,-750,7,7,0,0,308.0
41,5,207.0,-750,7,7,0,0,308.0
41,1,222.0,-750,7,7,0,0,308.0
41,4,246.00000000000003,50,7,7,0,0,308.0
41,5,253.00000000000003,50,7,7,0,0,308.0
41,7,262.0,50,7,7,0,0,308.0
41,15,280.0,50,7,7,0,0,308.0
41,9,280.0,50,7,7,0,0,308.0
41,2,308.0,50,7,7,0,0,308.0
41,10,308.0,50,7,7,0,0,308.0
42,11,0.0,50,7,1,0,0,228.0
42,6,7.0,50,7,1,0,0,228.0
42,4,14.0,-1040050,7,1,0,0,228.0
42,5,21.0,-1040050,7,1,0,0,228.0
42,5,42.0,-1040050,7,1,0,0,228.0
42,1,55.0,-1040050,7,1,0,0,228.0
42,1,56.0,-1040050,7,1,0,0,228.0
42,4,109.0,250,7,1,0,0,228.0
42,5,109.0,250,7,1,0,0,228.0
42,15,115.0,250,7,1,0,0,228.0
42,9,116.0,250,7,1,0,0,228.0
42,5,120.0,250,7,1,0,0,228.0
42,1,142.0,250,7,1,0,0,228.0
42,4,200.0,50,7,1,0,0,228.0
42,5,209.0,50,7,1,0,0,228.0
42,7,211.0,50,7,1,0,0,228.0
42,4,214.0,-1424150,7,1,0,0,228.0
42,5,214.0,-1424150,7,1,0,0,228.0
42,10,228.0,-1424150,7,1,0,0,228.0
43,11,0.0,-1424150,1,1,0,0,369.0
43,6,61.00000000000001,-1424150,1,1,0,0,369.0
43,4,67.0,-1481150,1,1,0,0,369.0
43,5,75.0,-1481150,1,1,0,0,369.0
43,15,91.0,-1481150,1,1,0,0,369.0
43,9,92.0,-1481150,1,1,0,0,369.0
43,5,106.0,-1481150,1,1,0,0,369.0
43,5,148.0,-1481150,1,1,0,0,369.0
43,4,148.0,400,1,1,0,0,369.0
43,5,149.0,400,1,1,0,0,369.0
43,1,195.0,400,1,1,0,0,369.0
43,1,197.0,400,1,1,0,0,369.0
43,4,334.0,100,1,1,0,0,369.0
43,5,339.0,100,1,1,0,0,369.0
43,4,340.0,-674800,1,1,0,0,369.0
43,5,341.0,-674800,1,1,0,0,369.0
43,8,341.0,-674800,1,1,0,0,369.0
43,4,342.0,-716600,1,1,0,0,369.0
43,5,347.0,-716600,1,1,0,0,369.0
43,7,351.0,-716600,1,1,0,0,369.0
43,4,353.0,-1496150,1,1,0,0,369.0
43,5,354.0,-1496150,1,1,0,0,369.0
43,10,369.0,-1496150,1,1,0,0,369.0
44,11,0.0,-1496150,1,1,0,0,245.00000000000003
44,6,24.0,-1496150,1,1,0,0,245.00000000000003
44,4,42.0,-1592900,1,1,0,0,245.00000000000003
44,5,51.0,-1592900,1,1,0,0,245.00000000000003
44,5,76.0,-1592900,1,1,0,0,245.00000000000003
44,1,76.0,-1592900,1,1,0,0,245.00000000000003
44,1,78.0,-1592900,1,1,0,0,245.00000000000003
44,5,85.0,-1592900,1,1,0,0,245.00000000000003
44,1,101.0,-1592900,1,1,0,0,245.00000000000003
44,4,114.0,250,1,1,0,0,245.00000000000003
44,5,116.0,250,1,1,0,0,245.00000000000003
44,1,121.0,250,1,1,0,0,245.00000000000003
44,1,122.0,250,1,1,0,0,245.00000000000003
44,1,124.0,250,1,1,0,0,245.00000000000003
44,5,125.0,250,1,1,0,0,245.00000000000003
44,5,126.0,250,1,1,0,0,245.00000000000003
44,1,127.0,250,1,1,0,0,245.00000000000003
44,4,165.0,50,1,1,0,0,245.00000000000003
44,5,174.0,50,1,1,0,0,245.00000000000003
44,7,185.0,50,1,1,0,0,245.00000000000003
44,15,215.0,50,1,1,0,0,245.00000000000003
44,9,216.0,50,1,1,0,0,245.00000000000003
44,4,229.00000000000003,-1415150,1,1,0,0,245.00000000000003
44,5,229.00000000000003,-1415150,1,1,0,0,245.00000000000003
44,10,245.00000000000003,-1415150,1,1,0,0,245.00000000000003
45,11,0.0,-1415150,1,1,0,0,270.0
45,6,29.000000000000004,-1415150,1,1,0,0,270.0
45,4,32.0,-1591900,1,1,0,0,270.0
45,15,38.0,-1591900,1,1,0,0,270.0
45,9,39.0,-1591900,1,1,0,0,270.0
45,5,41.0,-1591900,1,1,0,0,270.0
45,1,49.0,-1591900,1,1,0,0,270.0
45,5,51.0,-1591900,1,1,0,0,270.0
45,4,96.0,700,1,1,0,0,270.0
45,5,97.0,700,1,1,0,0,270.0
45,5,106.0,700,1,1,0,0,270.0
45,4,106.0,-1100,1,1,0,0,270.0
45,5,107.0,-1100,1,1,0,0,270.0
45,1,174.0,-1100,1,1,0,0,270.0
45,1,175.0,-1100,1,1,0,0,270.0
45,1,176.0,-1100,1,1,0,0,270.0
45,4,240.00000000000003,-50,1,1,0,0,270.0
45,5,248.00000000000003,-50,1,1,0,0,270.0
45,7,254.00000000000003,-50,1,1,0,0,270.0
45,4,254.00000000000003,-1394100,1,1,0,0,270.0
45,5,255.00000000000003,-1394100,1,1,0,0,270.0
45,10,270.0,-1394100,1,1,0,0,270.0
46,11,0.0,-1394100,1,8,0,0,51.0
46,4,3.0,-1426850,1,8,0,0,51.0
46,5,8.0,-1426850,1,8,0,0,51.0
46,10,51.0,-1426850,1,8,0,0,51.0
47,11,0.0,-1426850,8,1,0,0,421.0
47,4,54.0,-1740100,8,1,0,0,421.0
47,6,58.00000000000001,-1740100,8,1,0,0,421.0
47,5,64.0,-1740100,8,1,0,0,421.0
47,1,92.0,-1740100,8,1,0,0,421.0
47,1,93.0,-1740100,8,1,0,0,421.0
47,5,103.0,-1740100,8,1,0,0,421.0
47,5,191.0,-1740100,8,1,0,0,421.0
47,15,293.0,-1740100,8,1,0,0,421.0
47,9,293.0,-1740100,8,1,0,0,421.0
47,1,345.0,-1740100,8,1,0,0,421.0
47,4,385.0,150,8,1,0,0,421.0
47,5,393.0,150,8,1,0,0,421.0
47,7,401.0,150,8,1,0,0,421.0
47,4,405.0,-1414050,8,1,0,0,421.0
47,5,406.0,-1414050,8,1,0,0,421.0
47,10,421.0,-1414050,8,1,0,0,421.0
48,11,0.0,-1414050,1,1,0,0,153.0
48,4,11.0,-1671100,1,1,0,0,153.0
48,6,13.0,-1671100,1,1,0,0,153.0
48,5,21.0,-1671100,1,1,0,0,153.0
48,15,30.000000000000004,-1671100,1,1,0,0,153.0
48,9,31.000000000000004,-1671100,1,1,0,0,153.0
48,1,31.000000000000004,-1671100,1,1,0,0,153.0
48,5,32.0,-1671100,1,1,0,0,153.0
48,5,75.0,-1671100,1,1,0,0,153.0
48,4,75.0,300,1,1,0,0,153.0
48,5,77.0,300,1,1,0,0,153.0
48,1,98.0,300,1,1,0,0,153.0
48,1,99.0,300,1,1,0,0,153.0
48,4,127.0,50,1,1,0,0,153.0
48,5,135.0,50,1,1,0,0,153.0
48,4,137.0,-1444150,1,1,0,0,153.0
48,5,137.0,-1444150,1,1,0,0,153.0
48,6,139.0,-1444150,1,1,0,0,153.0
48,7,139.0,-1444150,1,1,0,0,153.0
48,10,153.0,-1444150,1,1,0,0,153.0
49,11,0.0,-1444150,1,1,0,0,164.0
49,6,11.0,-1444150,1,1,0,0,164.0
49,4,18.0,-1508100,1,1,0,0,164.0
49,15,25.0,-1508100,1,1,0,0,164.0
49,9,26.0,-1508100,1,1,0,0,164.0
49,5,27.0,-1508100,1,1,0,0,164.0
49,1,37.0,-1508100,1,1,0,0,164.0
49,5,45.0,-1508100,1,1,0,0,164.0
49,4,62.00000000000001,250,1,1,0,0,164.0
49,5,63.00000000000001,250,1,1,0,0,164.0
49,5,72.0,250,1,1,0,0,164.0
49,4,72.0,-3050,1,1,0,0,164.0
49,5,73.0,-3050,1,1,0,0,164.0
49,1,95.0,-3050,1,1,0,0,164.0
49,4,139.0,0,1,1,0,0,164.0
49,5,147.0,0,1,1,0,0,164.0
49,4,149.0,-1394100,1,1,0,0,164.0
49,5,150.0,-1394100,1,1,0,0,164.0
49,7,150.0,-1394100,1,1,0,0,164.0
49,10,164.0,-1394100,1,1,0,0,164.0
50,11,0.0,-1394100,1,10,0,0,162.0
50,4,2.0,-1646150,1,10,0,0,162.0
50,6,4.0,-1646150,1,10,0,0,162.0
50,15,12.0,-1646150,1,10,0,0,162.0
50,5,12.0,-1646150,1,10,0,0,162.0
50,9,12.0,-1646150,1,10,0,0,162.0
50,1,25.0,-1646150,1,10,0,0,162.0
50,5,44.0,-1646150,1,10,0,0,162.0
50,5,72.0,-1646150,1,10,0,0,162.0
50,5,92.0,-1646150,1,10,0,0,162.0
50,4,92.0,1000,1,10,0,0,162.0
50,5,93.0,1000,1,10,0,0,162.0
50,1,101.0,1000,1,10,0,0,162.0
50,1,103.0,1000,1,10,0,0,162.0
50,4,120.0,150,1,10,0,0,162.0
50,5,126.0,150,1,10,0,0,162.0
50,8,129.0,150,1,10,0,0,162.0
50,4,129.0,-863250,1,10,0,0,162.0
50,5,134.0,-863250,1,10,0,0,162.0
50,6,148.0,-863250,1,10,0,0,162.0
50,6,150.0,-863250,1,10,0,0,162.0
50,6,152.0,-863250,1,10,0,0,162.0
50,6,155.0,-863250,1,10,0,0,162.0
50,6,156.0,-863250,1,10,0,0,162.0
50,6,157.0,-863250,1,10,0,0,162.0
50,10,162.0,-863250,1,10,0,0,162.0
51,11,0.0,-863250,10,7,0,0,373.0
51,4,20.0,-1597800,10,7,0,0,373.0
51,5,30.000000000000004,-1597800,10,7,0,0,373.0
51,6,44.0,-1597800,10,7,0,0,373.0
51,1,71.0,-1597800,10,7,0,0,373.0
51,1,72.0,-1597800,10,7,0,0,373.0
51,5,81.0,-1597800,10,7,0,0,373.0
51,1,217.0,-1597800,10,7,0,0,373.0
51,4,234.00000000000003,800,10,7,0,0,373.0
51,5,235.00000000000003,800,10,7,0,0,373.0
51,5,243.00000000000003,800,10,7,0,0,373.0
51,4,255.00000000000003,150,10,7,0,0,373.0
51,5,256.0,150,10,7,0,0,373.0
51,4,259.0,150,10,7,0,0,373.0
51,5,264.0,150,10,7,0,0,373.0
51,4,264.0,-715950,10,7,0,0,373.0
51,5,271.0,-715950,10,7,0,0,373.0
51,8,271.0,-715950,10,7,0,0,373.0
51,4,272.0,-785950,10,7,0,0,373.0
51,5,277.0,-785950,10,7,0,0,373.0
51,7,284.0,-785950,10,7,0,0,373.0
51,15,354.0,-785950,10,7,0,0,373.0
51,9,354.0,-785950,10,7,0,0,373.0
51,10,373.0,-785950,10,7,0,0,373.0
52,11,0.0,-785950,7,2,0,0,823.0
52,6,50.0,-785950,7,2,0,0,823.0
52,4,55.0,-1710050,7,2,0,0,823.0
52,5,65.0,-1710050,7,2,0,0,823.0
52,1,76.0,-1710050,7,2,0,0,823.0
52,5,104.0,-1710050,7,2,0,0,823.0
52,1,197.0,-1710050,7,2,0,0,823.0
52,4,614.0,300,7,2,0,0,823.0
52,5,616.0,300,7,2,0,0,823.0
52,5,628.0,300,7,2,0,0,823.0
52,1,714.0,300,7,2,0,0,823.0
52,4,783.0,-2500,7,2,0,0,823.0
52,5,785.0,-2500,7,2,0,0,823.0
52,4,786.0,-187700,7,2,0,0,823.0
52,5,788.0,-187700,7,2,0,0,823.0
52,8,789.0,-187700,7,2,0,0,823.0
52,4,789.0,-234250,7,2,0,0,823.0
52,5,794.0,-234250,7,2,0,0,823.0
52,15,801.0,-234250,7,2,0,0,823.0
52,9,802.0,-234250,7,2,0,0,823.0
52,6,810.0,-234250,7,2,0,0,823.0
52,6,811.0,-234250,7,2,0,0,823.0
52,7,812.0,-234250,7,2,0,0,823.0
52,10,823.0,-234250,7,2,0,0,823.0
53,11,0.0,-234250,2,2,0,0,519.0
53,6,90.0,-234250,2,2,0,0,519.0
53,4,95.0,-1013000,2,2,0,0,519.0
53,5,102.0,-1013000,2,2,0,0,519.0
53,5,131.0,-1013000,2,2,0,0,519.0
53,5,140.0,-1013000,2,2,0,0,519.0
53,4,318.0,450,2,2,0,0,519.0
53,5,319.0,450,2,2,0,0,519.0
53,5,330.0,450,2,2,0,0,519.0
53,15,348.0,450,2,2,0,0,519.0
53,9,348.0,450,2,2,0,0,519.0
53,1,453.0,450,2,2,0,0,519.0
53,4,483.00000000000006,-100,2,2,0,0,519.0
53,5,486.00000000000006,-100,2,2,0,0,519.0
53,4,487.00000000000006,-269300,2,2,0,0,519.0
53,5,487.00000000000006,-269300,2,2,0,0,519.0
53,8,495.00000000000006,-269300,2,2,0,0,519.0
53,4,495.00000000000006,-272000,2,2,0,0,519.0
53,5,500.00000000000006,-272000,2,2,0,0,519.0
53,6,506.00000000000006,-272000,2,2,0,0,519.0
53,7,507.00000000000006,-272000,2,2,0,0,519.0
53,2,519.0,-272000,2,2,0,0,519.0
53,10,519.0,-272000,2,2,0,0,519.0
54,11,0.0,-272000,2,2,0,0,1199.0
54,6,19.0,-272000,2,2,0,0,1199.0
54,4,23.0,-1051150,2,2,0,0,1199.0
54,5,30.000000000000004,-1051150,2,2,0,0,1199.0
54,5,47.0,-1051150,2,2,0,0,1199.0
54,1,171.0,-1051150,2,2,0,0,1199.0
54,1,209.0,-1051150,2,2,0,0,1199.0
54,15,444.0,-1051150,2,2,0,0,1199.0
54,9,445.0,-1051150,2,2,0,0,1199.0
54,4,999.0,300,2,2,0,0,1199.0
54,5,1001.0,300,2,2,0,0,1199.0
54,5,1008.0,300,2,2,0,0,1199.0
54,5,1009.0,300,2,2,0,0,1199.0
54,4,1154.0,150,2,2,0,0,1199.0
54,5,1158.0,150,2,2,0,0,1199.0
54,4,1169.0,-458000,2,2,0,0,1199.0
54,5,1171.0,-458000,2,2,0,0,1199.0
54,8,1171.0,-458000,2,2,0,0,1199.0
54,4,1172.0,-473100,2,2,0,0,1199.0
54,5,1177.0,-473100,2,2,0,0,1199.0
54,7,1186.0,-473100,2,2,0,0,1199.0
54,2,1199.0,-473100,2,2,0,0,1199.0
54,10,1199.0,-473100,2,2,0,0,1199.0
55,11,0.0,-473100,2,7,0,0,346.0
55,6,4.0,-473100,2,7,0,0,346.0
55,4,9.0,-1252150,2,7,0,0,346.0
55,5,16.0,-1252150,2,7,0,0,346.0
55,1,24.0,-1252150,2,7,0,0,346.0
55,5,27.0,-1252150,2,7,0,0,346.0
55,5,47.0,-1252150,2,7,0,0,346.0
55,4,158.0,-300,2,7,0,0,346.0
55,5,159.0,-300,2,7,0,0,346.0
55,5,172.0,-300,2,7,0,0,346.0
55,1,246.00000000000003,-300,2,7,0,0,346.0
55,15,265.0,-300,2,7,0,0,346.0
55,9,265.0,-300,2,7,0,0,346.0
55,4,295.0,200,2,7,0,0,346.0
55,5,300.0,200,2,7,0,0,346.0
55,4,301.0,-862600,2,7,0,0,346.0
55,5,303.0,-862600,2,7,0,0,346.0
55,8,307.0,-862600,2,7,0,0,346.0
55,4,308.0,-943150,2,7,0,0,346.0
55,5,314.0,-943150,2,7,0,0,346.0
55,4,319.0,-1682450,2,7,0,0,346.0
55,5,322.0,-1682450,2,7,0,0,346.0
55,6,332.0,-1682450,2,7,0,0,346.0
55,7,333.0,-1682450,2,7,0,0,346.0
55,6,335.0,-1682450,2,7,0,0,346.0
55,7,336.0,-1682450,2,7,0,0,346.0
55,10,346.0,-1682450,2,7,0,0,346.0
56,11,0.0,-1682450,7,1,0,0,588.0
56,6,17.0,-1682450,7,1,0,0,588.0
56,4,60.00000000000001,-1782950,7,1,0,0,588.0
56,5,71.0,-1782950,7,1,0,0,588.0
56,1,82.0,-1782950,7,1,0,0,588.0
56,1,83.0,-1782950,7,1,0,0,588.0
56,5,91.0,-1782950,7,1,0,0,588.0
56,5,119.0,-1782950,7,1,0,0,588.0
56,15,240.00000000000003,-1782950,7,1,0,0,588.0
56,9,241.00000000000003,-1782950,7,1,0,0,588.0
56,5,387.0,-1782950,7,1,0,0,588.0
56,4,387.0,2450,7,1,0,0,588.0
56,5,388.0,2450,7,1,0,0,588.0
56,4,398.0,50,7,1,0,0,588.0
56,5,398.0,50,7,1,0,0,588.0
56,6,399.0,50,7,1,0,0,588.0
56,6,400.0,50,7,1,0,0,588.0
56,6,401.0,50,7,1,0,0,588.0
56,1,513.0,50,7,1,0,0,588.0
56,1,514.0,50,7,1,0,0,588.0
56,1,515.0,50,7,1,0,0,588.0
56,1,517.0,50,7,1,0,0,588.0
56,4,552.0,-1000,7,1,0,0,588.0
56,5,560.0,-1000,7,1,0,0,588.0
56,7,570.0,-1000,7,1,0,0,588.0
56,4,572.0,-1388050,7,1,0,0,588.0
56,5,573.0,-1388050,7,1,0,0,588.0
56,10,588.0,-1388050,7,1,0,0,588.0
