SeqOrder,sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
0,10.0,0.0,-1415050,10,5
1,4.0,24.0,-1694100,10,5
2,0.0,29.000000000000004,-1694100,10,5
3,5.0,33.0,-1694100,10,5
4,1.0,53.0,-1694100,10,5
5,5.0,55.0,-1694100,10,5
6,1.0,55.0,-1694100,10,5
7,4.0,132.0,400,10,5
8,5.0,133.0,400,10,5
9,5.0,146.0,400,10,5
10,4.0,146.0,-250,10,5
11,5.0,147.0,-250,10,5
12,1.0,154.0,-250,10,5
13,1.0,157.0,-250,10,5
14,4.0,232.00000000000003,-200,10,5
15,5.0,238.00000000000003,-200,10,5
16,7.0,239.00000000000003,-200,10,5
17,4.0,239.00000000000003,-990050,10,5
18,5.0,245.00000000000003,-990050,10,5
19,6.0,254.00000000000003,-990050,10,5
20,12.0,264.0,-990050,10,5
21,8.0,264.0,-990050,10,5
22,2.0,283.0,-990050,10,5
23,9.0,283.0,-990050,10,5
0,10.0,0.0,-990050,5,3
1,4.0,5.0,-1767200,5,3
2,0.0,7.0,-1767200,5,3
3,5.0,16.0,-1767200,5,3
4,1.0,19.0,-1767200,5,3
5,5.0,31.000000000000004,-1767200,5,3
6,1.0,45.0,-1767200,5,3
7,1.0,46.0,-1767200,5,3
8,5.0,55.0,-1767200,5,3
9,5.0,59.00000000000001,-1767200,5,3
10,1.0,76.0,-1767200,5,3
11,5.0,83.0,-1767200,5,3
12,4.0,83.0,300,5,3
13,5.0,85.0,300,5,3
14,1.0,97.0,300,5,3
15,1.0,98.0,300,5,3
16,1.0,100.0,300,5,3
17,1.0,124.0,300,5,3
18,4.0,144.0,250,5,3
19,5.0,151.0,250,5,3
20,6.0,153.0,250,5,3
21,12.0,156.0,250,5,3
22,8.0,156.0,250,5,3
23,4.0,160.0,-1054100,5,3
24,5.0,161.0,-1054100,5,3
25,9.0,171.0,-1054100,5,3
0,10.0,0.0,-1054100,3,9
1,0.0,3.0,-1054100,3,9
2,4.0,6.0,-1065050,3,9
3,5.0,13.0,-1065050,3,9
4,1.0,13.0,-1065050,3,9
5,5.0,25.0,-1065050,3,9
6,1.0,39.0,-1065050,3,9
7,1.0,40.0,-1065050,3,9
8,4.0,78.0,500,3,9
9,5.0,79.0,500,3,9
10,5.0,91.0,500,3,9
11,4.0,91.0,-1650,3,9
12,5.0,92.0,-1650,3,9
13,1.0,122.0,-1650,3,9
14,1.0,131.0,-1650,3,9
15,1.0,132.0,-1650,3,9
16,1.0,166.0,-1650,3,9
17,1.0,215.0,-1650,3,9
18,4.0,228.0,100,3,9
19,5.0,232.00000000000003,100,3,9
20,7.0,234.00000000000003,100,3,9
21,4.0,234.00000000000003,-498600,3,9
22,5.0,240.00000000000003,-498600,3,9
23,6.0,240.00000000000003,-498600,3,9
24,12.0,259.0,-498600,3,9
25,8.0,260.0,-498600,3,9
26,2.0,282.0,-498600,3,9
27,9.0,282.0,-498600,3,9
0,10.0,0.0,-498600,9,3
1,4.0,52.0,-1226900,9,3
2,0.0,58.00000000000001,-1226900,9,3
3,5.0,60.00000000000001,-1226900,9,3
4,1.0,71.0,-1226900,9,3
5,1.0,82.0,-1226900,9,3
6,5.0,91.0,-1226900,9,3
7,5.0,106.0,-1226900,9,3
8,4.0,166.0,900,9,3
9,5.0,167.0,900,9,3
10,5.0,179.0,900,9,3
11,4.0,179.0,-500,9,3
12,5.0,180.0,-500,9,3
13,1.0,214.0,-500,9,3
14,4.0,220.0,50,9,3
15,5.0,226.0,50,9,3
16,6.0,234.00000000000003,50,9,3
17,12.0,253.00000000000003,50,9,3
18,8.0,254.00000000000003,50,9,3
19,2.0,270.0,50,9,3
20,9.0,270.0,50,9,3
0,10.0,0.0,50,3,3
1,0.0,11.0,50,3,3
2,4.0,30.000000000000004,-994900,3,3
3,5.0,36.0,-994900,3,3
4,1.0,37.0,-994900,3,3
5,5.0,48.0,-994900,3,3
6,5.0,60.00000000000001,-994900,3,3
7,4.0,123.0,450,3,3
8,5.0,125.0,450,3,3
9,5.0,138.0,450,3,3
10,4.0,138.0,-3100,3,3
11,5.0,139.0,-3100,3,3
12,1.0,199.0,-3100,3,3
13,4.0,207.0,0,3,3
14,5.0,213.0,0,3,3
15,6.0,224.0,0,3,3
16,12.0,244.00000000000003,0,3,3
17,8.0,245.00000000000003,0,3,3
18,2.0,260.0,0,3,3
19,9.0,260.0,0,3,3
0,10.0,0.0,0,3,6
1,0.0,14.0,0,3,6
2,4.0,21.0,-1020150,3,6
3,5.0,27.0,-1020150,3,6
4,1.0,27.0,-1020150,3,6
5,5.0,64.0,-1020150,3,6
6,1.0,82.0,-1020150,3,6
7,1.0,83.0,-1020150,3,6
8,4.0,178.0,350,3,6
9,5.0,180.0,350,3,6
10,5.0,192.0,350,3,6
11,4.0,192.0,-250,3,6
12,5.0,193.0,-250,3,6
13,1.0,201.0,-250,3,6
14,4.0,242.00000000000003,-150,3,6
15,5.0,251.00000000000003,-150,3,6
16,6.0,256.0,-150,3,6
17,12.0,269.0,-150,3,6
18,8.0,270.0,-150,3,6
19,2.0,287.0,-150,3,6
20,9.0,287.0,-150,3,6
0,10.0,0.0,-150,6,6
1,4.0,24.0,-1495100,6,6
2,0.0,32.0,-1495100,6,6
3,5.0,33.0,-1495100,6,6
4,5.0,57.0,-1495100,6,6
5,5.0,135.0,-1495100,6,6
6,4.0,135.0,350,6,6
7,5.0,136.0,350,6,6
8,1.0,146.0,350,6,6
9,4.0,159.0,150,6,6
10,5.0,161.0,150,6,6
11,4.0,165.0,-55000,6,6
12,5.0,170.0,-55000,6,6
13,7.0,185.0,-55000,6,6
14,4.0,185.0,-759150,6,6
15,5.0,190.0,-759150,6,6
16,6.0,197.0,-759150,6,6
17,12.0,206.0,-759150,6,6
18,8.0,207.0,-759150,6,6
19,2.0,222.0,-759150,6,6
20,9.0,222.0,-759150,6,6
0,10.0,0.0,-759150,6,6
1,0.0,28.0,-759150,6,6
2,4.0,34.0,-1538100,6,6
3,5.0,43.0,-1538100,6,6
4,5.0,55.0,-1538100,6,6
5,5.0,127.0,-1538100,6,6
6,4.0,127.0,2650,6,6
7,5.0,128.0,2650,6,6
8,1.0,134.0,2650,6,6
9,1.0,145.0,2650,6,6
10,4.0,157.0,50,6,6
11,5.0,162.0,50,6,6
12,4.0,162.0,-789250,6,6
13,5.0,163.0,-789250,6,6
14,1.0,188.0,-789250,6,6
15,1.0,191.0,-789250,6,6
16,7.0,193.0,-789250,6,6
17,4.0,194.0,-764800,6,6
18,5.0,199.0,-764800,6,6
19,6.0,203.0,-764800,6,6
20,12.0,225.0,-764800,6,6
21,8.0,225.0,-764800,6,6
22,4.0,228.0,-1543850,6,6
23,5.0,233.00000000000003,-1543850,6,6
24,2.0,244.00000000000003,-1543850,6,6
25,9.0,244.00000000000003,-1543850,6,6
0,10.0,0.0,-1543850,6,6
1,9.0,0.0,-1543850,6,6
0,10.0,0.0,-1543850,6,6
1,4.0,85.0,-1536900,6,6
2,0.0,93.0,-1536900,6,6
3,5.0,94.0,-1536900,6,6
4,5.0,117.0,-1536900,6,6
5,4.0,202.0,2450,6,6
6,5.0,203.0,2450,6,6
7,5.0,216.0,2450,6,6
8,4.0,216.0,-3250,6,6
9,5.0,217.0,-3250,6,6
10,1.0,227.0,-3250,6,6
11,4.0,266.0,150,6,6
12,5.0,268.0,150,6,6
13,4.0,270.0,-134150,6,6
14,5.0,274.0,-134150,6,6
15,7.0,275.0,-134150,6,6
16,4.0,276.0,-757950,6,6
17,5.0,281.0,-757950,6,6
18,6.0,288.0,-757950,6,6
19,12.0,300.0,-757950,6,6
20,8.0,301.0,-757950,6,6
21,9.0,316.0,-757950,6,6
0,10.0,0.0,-757950,9,9
1,0.0,4.0,-757950,9,9
2,4.0,8.0,-1250150,9,9
3,5.0,16.0,-1250150,9,9
4,5.0,42.0,-1250150,9,9
5,1.0,67.0,-1250150,9,9
6,1.0,76.0,-1250150,9,9
7,12.0,424.0,-1250150,9,9
8,8.0,425.0,-1250150,9,9
9,5.0,433.0,-1250150,9,9
10,4.0,469.00000000000006,600,9,9
11,5.0,470.00000000000006,600,9,9
12,5.0,480.00000000000006,600,9,9
13,4.0,554.0,100,9,9
14,5.0,559.0,100,9,9
15,7.0,563.0,100,9,9
16,4.0,563.0,-463450,9,9
17,5.0,568.0,-463450,9,9
18,6.0,577.0,-463450,9,9
19,9.0,599.0,-463450,9,9
0,10.0,0.0,-463450,9,9
1,0.0,13.0,-463450,9,9
2,4.0,18.0,-1243050,9,9
3,5.0,25.0,-1243050,9,9
4,5.0,49.0,-1243050,9,9
5,1.0,156.0,-1243050,9,9
6,1.0,171.0,-1243050,9,9
7,4.0,304.0,250,9,9
8,5.0,304.0,250,9,9
9,5.0,314.0,250,9,9
10,4.0,353.0,200,9,9
11,5.0,357.0,200,9,9
12,7.0,358.0,200,9,9
13,4.0,359.0,-450950,9,9
14,5.0,364.0,-450950,9,9
15,6.0,370.0,-450950,9,9
16,12.0,378.0,-450950,9,9
17,8.0,378.0,-450950,9,9
18,9.0,396.0,-450950,9,9
0,10.0,0.0,-450950,9,9
1,0.0,19.0,-450950,9,9
2,4.0,25.0,-1252000,9,9
3,5.0,33.0,-1252000,9,9
4,5.0,55.0,-1252000,9,9
5,4.0,98.0,2450,9,9
6,5.0,100.0,2450,9,9
7,5.0,109.0,2450,9,9
8,4.0,162.0,200,9,9
9,5.0,166.0,200,9,9
10,4.0,167.0,-443300,9,9
11,5.0,169.0,-443300,9,9
12,7.0,170.0,-443300,9,9
13,4.0,170.0,-434450,9,9
14,5.0,175.0,-434450,9,9
15,6.0,183.0,-434450,9,9
16,12.0,192.0,-434450,9,9
17,8.0,193.0,-434450,9,9
18,2.0,211.0,-434450,9,9
19,9.0,211.0,-434450,9,9
0,10.0,0.0,-434450,9,9
1,0.0,7.0,-434450,9,9
2,4.0,12.0,-1240050,9,9
3,5.0,20.0,-1240050,9,9
4,5.0,41.0,-1240050,9,9
5,1.0,51.0,-1240050,9,9
6,1.0,60.00000000000001,-1240050,9,9
7,5.0,94.0,-1240050,9,9
8,4.0,140.0,-100,9,9
9,5.0,144.0,-100,9,9
10,4.0,145.0,-303500,9,9
11,5.0,146.0,-303500,9,9
12,7.0,147.0,-303500,9,9
13,4.0,147.0,-370200,9,9
14,5.0,153.0,-370200,9,9
15,6.0,160.0,-370200,9,9
16,12.0,169.0,-370200,9,9
17,8.0,169.0,-370200,9,9
18,9.0,189.0,-370200,9,9
0,10.0,0.0,-370200,9,1
1,0.0,8.0,-370200,9,1
2,4.0,13.0,-1154100,9,1
3,5.0,20.0,-1154100,9,1
4,1.0,30.000000000000004,-1154100,9,1
5,5.0,32.0,-1154100,9,1
6,4.0,86.0,400,9,1
7,5.0,87.0,400,9,1
8,5.0,96.0,400,9,1
9,1.0,114.0,400,9,1
10,1.0,123.0,400,9,1
11,1.0,124.0,400,9,1
12,1.0,154.0,400,9,1
13,4.0,260.0,0,9,1
14,5.0,265.0,0,9,1
15,4.0,265.0,-573300,9,1
16,5.0,266.0,-573300,9,1
17,12.0,267.0,-573300,9,1
18,7.0,267.0,-573300,9,1
19,4.0,267.0,-646450,9,1
20,8.0,268.0,-646450,9,1
21,5.0,273.0,-646450,9,1
22,4.0,275.0,-1425150,9,1
23,5.0,276.0,-1425150,9,1
24,0.0,277.0,-1425150,9,1
25,6.0,277.0,-1425150,9,1
26,9.0,292.0,-1425150,9,1
0,10.0,0.0,-1425150,1,1
1,4.0,3.0,-1470200,1,1
2,5.0,6.0,-1470200,1,1
3,9.0,42.0,-1470200,1,1
0,10.0,0.0,-1470200,1,1
1,4.0,3.0,-1465050,1,1
2,5.0,6.0,-1465050,1,1
3,9.0,42.0,-1465050,1,1
0,10.0,0.0,-1465050,1,1
1,0.0,42.0,-1465050,1,1
2,4.0,49.0,-1490100,1,1
3,5.0,57.0,-1490100,1,1
4,1.0,88.0,-1490100,1,1
5,1.0,89.0,-1490100,1,1
6,5.0,91.0,-1490100,1,1
7,5.0,101.0,-1490100,1,1
8,5.0,161.0,-1490100,1,1
9,1.0,201.0,-1490100,1,1
10,1.0,203.0,-1490100,1,1
11,4.0,254.00000000000003,100,1,1
12,5.0,259.0,100,1,1
13,4.0,260.0,-617600,1,1
14,5.0,261.0,-617600,1,1
15,7.0,261.0,-617600,1,1
16,4.0,263.0,-657800,1,1
17,5.0,269.0,-657800,1,1
18,6.0,283.0,-657800,1,1
19,12.0,294.0,-657800,1,1
20,8.0,295.0,-657800,1,1
21,4.0,298.0,-1437200,1,1
22,5.0,299.0,-1437200,1,1
23,9.0,314.0,-1437200,1,1
0,10.0,0.0,-1437200,1,10
1,0.0,38.0,-1437200,1,10
2,4.0,44.0,-1499100,1,10
3,5.0,52.0,-1499100,1,10
4,1.0,60.00000000000001,-1499100,1,10
5,1.0,62.00000000000001,-1499100,1,10
6,5.0,66.0,-1499100,1,10
7,5.0,73.0,-1499100,1,10
8,1.0,394.0,-1499100,1,10
9,1.0,419.0,-1499100,1,10
10,1.0,420.0,-1499100,1,10
11,12.0,784.0,-1499100,1,10
12,8.0,785.0,-1499100,1,10
13,5.0,872.0,-1499100,1,10
14,5.0,917.0,-1499100,1,10
15,1.0,946.0,-1499100,1,10
16,4.0,954.0,250,1,10
17,5.0,960.0,250,1,10
18,6.0,962.0,250,1,10
19,9.0,975.0,250,1,10
0,10.0,0.0,250,10,1
1,0.0,11.0,250,10,1
2,4.0,23.0,-1170100,10,1
3,5.0,30.000000000000004,-1170100,10,1
4,1.0,31.000000000000004,-1170100,10,1
5,5.0,52.0,-1170100,10,1
6,1.0,52.0,-1170100,10,1
7,1.0,53.0,-1170100,10,1
8,1.0,89.0,-1170100,10,1
9,5.0,131.0,-1170100,10,1
10,4.0,131.0,2350,10,1
11,5.0,132.0,2350,10,1
12,12.0,244.00000000000003,2350,10,1
13,8.0,245.00000000000003,2350,10,1
14,1.0,310.0,2350,10,1
15,4.0,349.0,50,10,1
16,5.0,351.0,50,10,1
17,4.0,353.0,-5100,10,1
18,5.0,358.0,-5100,10,1
19,7.0,358.0,-5100,10,1
20,4.0,359.0,-692250,10,1
21,5.0,364.0,-692250,10,1
22,6.0,374.0,-692250,10,1
23,4.0,382.0,-1471150,10,1
24,5.0,383.0,-1471150,10,1
25,9.0,398.0,-1471150,10,1
0,10.0,0.0,-1471150,1,1
1,0.0,18.0,-1471150,1,1
2,4.0,24.0,-1452100,1,1
3,5.0,33.0,-1452100,1,1
4,1.0,81.0,-1452100,1,1
5,1.0,82.0,-1452100,1,1
6,5.0,86.0,-1452100,1,1
7,5.0,96.0,-1452100,1,1
8,4.0,151.0,350,1,1
9,5.0,152.0,350,1,1
10,5.0,163.0,350,1,1
11,1.0,249.00000000000003,350,1,1
12,1.0,251.00000000000003,350,1,1
13,1.0,278.0,350,1,1
14,4.0,320.0,-100,1,1
15,5.0,325.0,-100,1,1
16,4.0,325.0,-702550,1,1
17,5.0,326.0,-702550,1,1
18,4.0,327.0,-673950,1,1
19,5.0,328.0,-673950,1,1
20,7.0,328.0,-673950,1,1
21,4.0,329.0,-660950,1,1
22,6.0,334.0,-660950,1,1
23,5.0,335.0,-660950,1,1
24,12.0,343.0,-660950,1,1
25,8.0,344.0,-660950,1,1
26,4.0,347.0,-1439950,1,1
27,5.0,348.0,-1439950,1,1
28,9.0,363.0,-1439950,1,1
0,10.0,0.0,-1439950,1,6
1,0.0,7.0,-1439950,1,6
2,4.0,15.000000000000002,-1668200,1,6
3,5.0,25.0,-1668200,1,6
4,1.0,55.0,-1668200,1,6
5,1.0,65.0,-1668200,1,6
6,5.0,87.0,-1668200,1,6
7,1.0,151.0,-1668200,1,6
8,4.0,201.0,300,1,6
9,5.0,201.0,300,1,6
10,4.0,204.0,-1100,1,6
11,5.0,205.0,-1100,1,6
12,5.0,216.0,-1100,1,6
13,5.0,217.0,-1100,1,6
14,1.0,220.0,-1100,1,6
15,4.0,232.00000000000003,0,1,6
16,5.0,238.00000000000003,0,1,6
17,7.0,243.00000000000003,0,1,6
18,4.0,243.00000000000003,-730750,1,6
19,5.0,248.00000000000003,-730750,1,6
20,6.0,259.0,-730750,1,6
21,12.0,273.0,-730750,1,6
22,8.0,273.0,-730750,1,6
23,9.0,360.0,-730750,1,6
0,10.0,0.0,-730750,6,1
1,0.0,16.0,-730750,6,1
2,4.0,22.0,-1510150,6,1
3,5.0,31.000000000000004,-1510150,6,1
4,5.0,45.0,-1510150,6,1
5,1.0,65.0,-1510150,6,1
6,5.0,135.0,-1510150,6,1
7,1.0,193.0,-1510150,6,1
8,1.0,226.0,-1510150,6,1
9,4.0,283.0,250,6,1
10,5.0,288.0,250,6,1
11,7.0,288.0,250,6,1
12,4.0,290.0,-645400,6,1
13,5.0,295.0,-645400,6,1
14,6.0,295.0,-645400,6,1
15,0.0,314.0,-645400,6,1
16,4.0,319.0,-1424200,6,1
17,5.0,327.0,-1424200,6,1
18,4.0,345.0,-105100,6,1
19,5.0,345.0,-105100,6,1
20,4.0,347.0,-105100,6,1
21,5.0,355.0,-105100,6,1
22,6.0,362.0,-105100,6,1
23,12.0,390.0,-105100,6,1
24,8.0,391.0,-105100,6,1
25,4.0,394.0,-1424150,6,1
26,5.0,395.0,-1424150,6,1
27,9.0,410.0,-1424150,6,1
0,10.0,0.0,-1424150,1,1
1,0.0,7.0,-1424150,1,1
2,4.0,11.0,-1649200,1,1
3,5.0,21.0,-1649200,1,1
4,1.0,32.0,-1649200,1,1
5,1.0,36.0,-1649200,1,1
6,1.0,38.0,-1649200,1,1
7,5.0,58.00000000000001,-1649200,1,1
8,5.0,69.0,-1649200,1,1
9,5.0,113.0,-1649200,1,1
10,1.0,178.0,-1649200,1,1
11,1.0,179.0,-1649200,1,1
12,1.0,181.0,-1649200,1,1
13,12.0,200.0,-1649200,1,1
14,8.0,201.0,-1649200,1,1
15,4.0,218.0,-100,1,1
16,5.0,221.0,-100,1,1
17,7.0,227.0,-100,1,1
18,4.0,231.00000000000003,-223500,1,1
19,5.0,239.00000000000003,-223500,1,1
20,6.0,242.00000000000003,-223500,1,1
21,4.0,244.00000000000003,-1434200,1,1
22,5.0,245.00000000000003,-1434200,1,1
23,9.0,260.0,-1434200,1,1
0,10.0,0.0,-1434200,1,1
1,0.0,7.0,-1434200,1,1
2,4.0,15.000000000000002,-1452100,1,1
3,5.0,23.0,-1452100,1,1
4,1.0,36.0,-1452100,1,1
5,1.0,37.0,-1452100,1,1
6,1.0,38.0,-1452100,1,1
7,5.0,39.0,-1452100,1,1
8,5.0,49.0,-1452100,1,1
9,4.0,83.0,400,1,1
10,5.0,84.0,400,1,1
11,5.0,94.0,400,1,1
12,1.0,194.0,400,1,1
13,1.0,195.0,400,1,1
14,1.0,197.0,400,1,1
15,4.0,236.00000000000003,-100,1,1
16,5.0,245.00000000000003,-100,1,1
17,6.0,256.0,-100,1,1
18,12.0,267.0,-100,1,1
19,8.0,268.0,-100,1,1
20,4.0,274.0,-1415150,1,1
21,5.0,275.0,-1415150,1,1
22,9.0,288.0,-1415150,1,1
0,10.0,0.0,-1415150,1,2
1,0.0,26.0,-1415150,1,2
2,4.0,33.0,-1498100,1,2
3,5.0,42.0,-1498100,1,2
4,1.0,58.00000000000001,-1498100,1,2
5,1.0,60.00000000000001,-1498100,1,2
6,1.0,62.00000000000001,-1498100,1,2
7,5.0,70.0,-1498100,1,2
8,5.0,80.0,-1498100,1,2
9,1.0,134.0,-1498100,1,2
10,5.0,208.0,-1498100,1,2
11,4.0,208.0,150,1,2
12,5.0,209.0,150,1,2
13,1.0,236.00000000000003,150,1,2
14,4.0,277.0,50,1,2
15,5.0,281.0,50,1,2
16,4.0,281.0,-421850,1,2
17,5.0,282.0,-421850,1,2
18,7.0,283.0,-421850,1,2
19,4.0,285.0,-474000,1,2
20,5.0,290.0,-474000,1,2
21,6.0,297.0,-474000,1,2
22,12.0,312.0,-474000,1,2
23,8.0,312.0,-474000,1,2
24,9.0,329.0,-474000,1,2
0,10.0,0.0,-474000,2,2
1,0.0,4.0,-474000,2,2
2,4.0,9.0,-1253150,2,2
3,5.0,17.0,-1253150,2,2
4,5.0,36.0,-1253150,2,2
5,4.0,89.0,1850,2,2
6,5.0,90.0,1850,2,2
7,5.0,101.0,1850,2,2
8,1.0,127.0,1850,2,2
9,4.0,147.0,100,2,2
10,5.0,150.0,100,2,2
11,4.0,150.0,-250000,2,2
12,5.0,152.0,-250000,2,2
13,4.0,152.0,-350200,2,2
14,7.0,153.0,-350200,2,2
15,5.0,153.0,-350200,2,2
16,4.0,155.0,-386600,2,2
17,5.0,160.0,-386600,2,2
18,6.0,166.0,-386600,2,2
19,12.0,176.0,-386600,2,2
20,8.0,177.0,-386600,2,2
21,2.0,194.0,-386600,2,2
22,9.0,194.0,-386600,2,2
0,10.0,0.0,-386600,2,2
1,0.0,8.0,-386600,2,2
2,4.0,14.0,-1163150,2,2
3,5.0,21.0,-1163150,2,2
4,5.0,42.0,-1163150,2,2
5,1.0,58.00000000000001,-1163150,2,2
6,4.0,86.0,400,2,2
7,5.0,87.0,400,2,2
8,5.0,96.0,400,2,2
9,1.0,102.0,400,2,2
10,4.0,114.0,50,2,2
11,5.0,117.0,50,2,2
12,4.0,121.0,-453300,2,2
13,5.0,123.0,-453300,2,2
14,7.0,124.0,-453300,2,2
15,4.0,124.0,-468700,2,2
16,5.0,129.0,-468700,2,2
17,6.0,132.0,-468700,2,2
18,12.0,135.0,-468700,2,2
19,8.0,135.0,-468700,2,2
20,2.0,157.0,-468700,2,2
21,9.0,157.0,-468700,2,2
0,10.0,0.0,-468700,2,4
1,0.0,8.0,-468700,2,4
2,4.0,19.0,-1248150,2,4
3,5.0,26.0,-1248150,2,4
4,1.0,38.0,-1248150,2,4
5,5.0,46.0,-1248150,2,4
6,1.0,51.0,-1248150,2,4
7,5.0,450.0,-1248150,2,4
8,1.0,809.0,-1248150,2,4
9,4.0,913.0,150,2,4
10,5.0,921.0,150,2,4
11,12.0,960.0,150,2,4
12,8.0,961.0,150,2,4
13,6.0,978.0,150,2,4
14,0.0,980.0,150,2,4
15,6.0,981.0,150,2,4
16,4.0,988.0,-1308100,2,4
17,5.0,990.0,-1308100,2,4
18,9.0,1005.0,-1308100,2,4
0,10.0,0.0,-1308100,4,1
1,0.0,103.0,-1308100,4,1
2,4.0,110.0,-1360000,4,1
3,5.0,118.0,-1360000,4,1
4,1.0,127.0,-1360000,4,1
5,1.0,129.0,-1360000,4,1
6,5.0,212.0,-1360000,4,1
7,4.0,295.0,350,4,1
8,5.0,296.0,350,4,1
9,5.0,307.0,350,4,1
10,1.0,309.0,350,4,1
11,12.0,372.0,350,4,1
12,8.0,372.0,350,4,1
13,4.0,424.0,50,4,1
14,5.0,431.0,50,4,1
15,6.0,432.0,50,4,1
16,4.0,436.0,-1086100,4,1
17,5.0,437.0,-1086100,4,1
18,9.0,450.0,-1086100,4,1
0,10.0,0.0,-1086100,1,1
1,4.0,63.00000000000001,-1578050,1,1
2,5.0,73.0,-1578050,1,1
3,0.0,75.0,-1578050,1,1
4,1.0,98.0,-1578050,1,1
5,1.0,100.0,-1578050,1,1
6,5.0,102.0,-1578050,1,1
7,1.0,115.0,-1578050,1,1
8,5.0,115.0,-1578050,1,1
9,1.0,139.0,-1578050,1,1
10,1.0,140.0,-1578050,1,1
11,1.0,142.0,-1578050,1,1
12,4.0,157.0,300,1,1
13,5.0,159.0,300,1,1
14,5.0,171.0,300,1,1
15,1.0,412.0,300,1,1
16,4.0,457.00000000000006,0,1,1
17,5.0,463.00000000000006,0,1,1
18,4.0,463.00000000000006,-831100,1,1
19,7.0,465.00000000000006,-831100,1,1
20,5.0,465.00000000000006,-831100,1,1
21,4.0,466.00000000000006,-739500,1,1
22,5.0,472.00000000000006,-739500,1,1
23,6.0,475.00000000000006,-739500,1,1
24,12.0,498.00000000000006,-739500,1,1
25,8.0,498.00000000000006,-739500,1,1
26,4.0,502.00000000000006,-1518950,1,1
27,5.0,503.00000000000006,-1518950,1,1
28,9.0,517.0,-1518950,1,1
0,10.0,0.0,-1518950,1,7
1,4.0,9.0,-1546050,1,7
2,0.0,17.0,-1546050,1,7
3,5.0,17.0,-1546050,1,7
4,1.0,39.0,-1546050,1,7
5,5.0,48.0,-1546050,1,7
6,1.0,62.00000000000001,-1546050,1,7
7,1.0,160.0,-1546050,1,7
8,4.0,165.0,350,1,7
9,5.0,166.0,350,1,7
10,5.0,174.0,350,1,7
11,4.0,204.0,150,1,7
12,5.0,205.0,150,1,7
13,4.0,206.0,-42950,1,7
14,5.0,208.0,-42950,1,7
15,4.0,208.0,-266750,1,7
16,5.0,210.0,-266750,1,7
17,4.0,210.0,-310350,1,7
18,5.0,211.0,-310350,1,7
19,4.0,211.0,-273500,1,7
20,5.0,212.0,-273500,1,7
21,7.0,214.0,-273500,1,7
22,4.0,214.0,-284400,1,7
23,5.0,216.0,-284400,1,7
24,4.0,220.0,-423500,1,7
25,5.0,225.0,-423500,1,7
26,6.0,230.00000000000003,-423500,1,7
27,12.0,238.00000000000003,-423500,1,7
28,8.0,239.00000000000003,-423500,1,7
29,2.0,254.00000000000003,-423500,1,7
30,9.0,254.00000000000003,-423500,1,7
0,10.0,0.0,-423500,7,7
1,4.0,15.000000000000002,-1040100,7,7
2,0.0,18.0,-1040100,7,7
3,5.0,21.0,-1040100,7,7
4,5.0,39.0,-1040100,7,7
5,1.0,167.0,-1040100,7,7
6,5.0,175.0,-1040100,7,7
7,4.0,226.0,0,7,7
8,5.0,233.00000000000003,0,7,7
9,12.0,235.00000000000003,0,7,7
10,8.0,236.00000000000003,0,7,7
11,6.0,239.00000000000003,0,7,7
12,9.0,253.00000000000003,0,7,7
0,10.0,0.0,0,7,7
1,4.0,1.0,-1040000,7,7
2,0.0,2.0,-1040000,7,7
3,5.0,8.0,-1040000,7,7
4,5.0,34.0,-1040000,7,7
5,1.0,143.0,-1040000,7,7
6,5.0,157.0,-1040000,7,7
7,4.0,161.0,150,7,7
8,5.0,168.0,150,7,7
9,6.0,168.0,150,7,7
10,12.0,191.0,150,7,7
11,8.0,191.0,150,7,7
12,2.0,208.0,150,7,7
13,9.0,208.0,150,7,7
0,10.0,0.0,150,7,7
1,4.0,50.0,-1040000,7,7
2,5.0,56.0,-1040000,7,7
3,0.0,67.0,-1040000,7,7
4,5.0,84.0,-1040000,7,7
5,5.0,176.0,-1040000,7,7
6,1.0,179.0,-1040000,7,7
7,4.0,190.0,100,7,7
8,5.0,196.0,100,7,7
9,6.0,201.0,100,7,7
10,12.0,209.0,100,7,7
11,8.0,209.0,100,7,7
12,2.0,227.0,100,7,7
13,9.0,227.0,100,7,7
0,10.0,0.0,100,7,7
1,9.0,0.0,100,7,7
0,10.0,0.0,100,7,7
1,4.0,2.0,-1040000,7,7
2,0.0,3.0,-1040000,7,7
3,5.0,8.0,-1040000,7,7
4,5.0,30.000000000000004,-1040000,7,7
5,4.0,109.0,250,7,7
6,1.0,109.0,250,7,7
7,5.0,111.0,250,7,7
8,5.0,123.0,250,7,7
9,5.0,124.0,250,7,7
10,4.0,125.0,150,7,7
11,6.0,131.0,150,7,7
12,5.0,132.0,150,7,7
13,12.0,162.0,150,7,7
14,8.0,162.0,150,7,7
15,9.0,195.0,150,7,7
0,10.0,0.0,150,7,10
1,4.0,26.0,-1039950,7,10
2,5.0,32.0,-1039950,7,10
3,0.0,47.0,-1039950,7,10
4,5.0,85.0,-1039950,7,10
5,1.0,86.0,-1039950,7,10
6,1.0,96.0,-1039950,7,10
7,1.0,114.0,-1039950,7,10
8,1.0,115.0,-1039950,7,10
9,4.0,145.0,350,7,10
10,5.0,146.0,350,7,10
11,5.0,155.0,350,7,10
12,4.0,155.0,450,7,10
13,5.0,156.0,450,7,10
